owner_gender,geo_zone,vehicle_classification,vehicle_age,claim_frequency,Age_Is_young,Age_Is_lower_middle,Age_Is_upper_middle,Age_Is_old
1,4,4,18,0.0,0,0,0,1
1,4,4,18,0.0,0,0,0,1
1,4,4,19,0.0,0,0,0,1
1,4,4,19,0.0,0,0,0,1
1,4,4,22,0.0,0,0,0,1
1,4,4,23,0.0,0,0,0,1
1,4,4,23,0.0,0,0,0,1
1,4,4,25,0.0,0,0,0,1
1,4,4,25,0.0,0,0,0,1
1,4,4,27,0.0,0,0,0,1
1,4,4,27,0.0,0,0,0,1
1,4,5,1,0.0,0,0,0,1
1,4,5,1,0.0,0,0,0,1
1,4,5,2,0.0,0,0,0,1
1,4,5,2,0.0,0,0,0,1
1,4,5,3,0.0,0,0,0,1
1,4,5,3,0.0,0,0,0,1
1,4,5,3,0.0,0,0,0,1
1,4,5,3,0.0,0,0,0,1
1,4,5,4,0.0,0,0,0,1
1,4,5,4,0.0,0,0,0,1
1,4,5,5,0.0,0,0,0,1
1,4,5,6,0.0,0,0,0,1
1,4,5,6,0.0,0,0,0,1
1,4,5,6,0.0,0,0,0,1
1,4,5,7,0.0,0,0,0,1
1,4,5,8,0.0,0,0,0,1
1,4,5,9,0.0,0,0,0,1
1,4,5,9,0.0,0,0,0,1
1,4,5,10,0.0,0,0,0,1
1,4,5,11,0.0,0,0,0,1
1,4,5,11,0.0,0,0,0,1
1,4,5,11,0.0,0,0,0,1
1,4,5,12,0.0,0,0,0,1
1,4,5,12,0.0,0,0,0,1
1,4,5,13,0.0,0,0,0,1
1,4,5,13,0.0,0,0,0,1
1,4,5,13,0.0,0,0,0,1
1,4,5,13,0.0,0,0,0,1
1,4,5,13,0.0,0,0,0,1
1,4,5,14,0.0,0,0,0,1
1,4,5,14,0.0,0,0,0,1
1,4,5,15,0.0,0,0,0,1
1,4,5,15,0.0,0,0,0,1
1,4,5,15,0.0,0,0,0,1
1,4,5,15,0.0,0,0,0,1
1,4,5,15,0.0,0,0,0,1
1,4,5,16,0.0,0,0,0,1
1,4,5,16,0.0,0,0,0,1
1,4,5,16,0.0,0,0,0,1
1,4,5,16,0.0,0,0,0,1
1,4,5,17,0.0,0,0,0,1
1,4,5,17,0.0,0,0,0,1
1,4,5,17,0.0,0,0,0,1
1,4,5,17,0.0,0,0,0,1
1,4,5,18,0.0,0,0,0,1
1,4,5,18,0.0,0,0,0,1
1,4,5,18,0.0,0,0,0,1
1,4,5,18,0.0,0,0,0,1
1,4,5,19,0.0,0,0,0,1
1,4,5,19,0.0,0,0,0,1
1,4,5,21,0.0,0,0,0,1
1,4,6,0,0.0,0,0,0,1
1,4,6,1,0.0,0,0,0,1
1,4,6,1,0.0,0,0,0,1
1,4,6,2,0.0,0,0,0,1
1,4,6,3,0.0,0,0,0,1
1,4,6,3,0.0,0,0,0,1
1,4,6,3,1.0012559023197294,0,0,0,1
1,4,6,4,0.0,0,0,0,1
1,4,6,5,0.0,0,0,0,1
1,4,6,6,0.0,0,0,0,1
1,4,6,8,0.0,0,0,0,1
1,4,6,8,1.5527600178498056,0,0,0,1
1,4,6,8,0.0,0,0,0,1
1,4,6,9,0.0,0,0,0,1
1,4,6,10,0.0,0,0,0,1
1,4,6,10,0.0,0,0,0,1
1,4,6,10,0.0,0,0,0,1
1,4,6,11,0.0,0,0,0,1
1,4,6,11,0.33757173722692,0,0,0,1
1,4,6,12,0.0,0,0,0,1
1,4,6,13,0.0,0,0,0,1
1,4,6,13,0.0,0,0,0,1
1,4,6,14,0.0,0,0,0,1
1,4,6,14,0.0,0,0,0,1
1,4,6,14,0.0,0,0,0,1
1,4,6,15,0.0,0,0,0,1
1,4,6,15,0.0,0,0,0,1
1,4,6,16,0.0,0,0,0,1
1,4,6,16,0.0,0,0,0,1
1,4,6,16,0.0,0,0,0,1
1,4,6,17,0.0,0,0,0,1
1,4,6,17,0.0,0,0,0,1
1,4,6,18,0.0,0,0,0,1
1,4,6,19,0.0,0,0,0,1
1,4,7,10,0.0,0,0,0,1
1,5,1,14,0.0,0,0,0,1
1,5,1,16,0.0,0,0,0,1
1,5,1,20,0.0,0,0,0,1
1,5,3,2,0.0,0,0,0,1
1,5,3,14,0.0,0,0,0,1
1,5,3,16,0.0,0,0,0,1
1,5,3,26,0.0,0,0,0,1
1,5,4,16,0.0,0,0,0,1
1,5,4,19,0.0,0,0,0,1
1,5,5,4,0.0,0,0,0,1
1,5,5,8,0.0,0,0,0,1
1,5,5,11,0.0,0,0,0,1
1,5,5,15,0.0,0,0,0,1
1,5,5,16,0.0,0,0,0,1
1,5,5,17,0.0,0,0,0,1
1,5,5,18,0.0,0,0,0,1
1,5,5,19,0.0,0,0,0,1
1,5,6,13,0.0,0,0,0,1
1,6,1,6,0.0,0,0,0,1
1,6,1,14,0.0,0,0,0,1
1,6,1,17,0.0,0,0,0,1
1,6,1,36,0.0,0,0,0,1
1,6,1,43,0.0,0,0,0,1
1,6,1,67,0.0,0,0,0,1
1,6,2,8,0.0,0,0,0,1
1,6,2,14,0.0,0,0,0,1
1,6,2,17,0.0,0,0,0,1
1,6,2,31,0.0,0,0,0,1
1,6,2,38,0.0,0,0,0,1
1,6,3,1,0.0,0,0,0,1
1,6,3,2,0.0,0,0,0,1
1,6,3,3,0.0,0,0,0,1
1,6,3,4,0.0,0,0,0,1
1,6,3,4,0.0,0,0,0,1
1,6,3,5,0.0,0,0,0,1
1,6,3,6,0.0,0,0,0,1
1,6,3,13,0.0,0,0,0,1
1,6,3,14,0.0,0,0,0,1
1,6,3,18,0.0,0,0,0,1
1,6,3,18,0.0,0,0,0,1
1,6,3,19,0.0,0,0,0,1
1,6,3,20,0.0,0,0,0,1
1,6,4,1,0.0,0,0,0,1
1,6,4,2,0.0,0,0,0,1
1,6,4,4,0.0,0,0,0,1
1,6,4,4,0.0,0,0,0,1
1,6,4,7,0.0,0,0,0,1
1,6,4,10,0.0,0,0,0,1
1,6,4,10,0.0,0,0,0,1
1,6,4,14,0.0,0,0,0,1
1,6,4,21,0.0,0,0,0,1
1,6,4,22,0.0,0,0,0,1
1,6,4,31,0.0,0,0,0,1
1,6,5,11,0.0,0,0,0,1
1,6,5,13,0.0,0,0,0,1
1,6,5,15,0.0,0,0,0,1
1,6,5,16,0.0,0,0,0,1
1,6,5,16,0.0,0,0,0,1
1,6,5,16,0.0,0,0,0,1
1,6,5,17,0.0,0,0,0,1
1,6,5,17,0.0,0,0,0,1
1,6,5,18,0.0,0,0,0,1
1,6,6,4,0.0,0,0,0,1
1,6,6,10,0.0,0,0,0,1
1,6,6,13,0.0,0,0,0,1
1,6,6,13,0.0,0,0,0,1
1,6,6,15,1.2058944611367068,0,0,0,1
1,7,3,2,0.0,0,0,0,1
1,7,3,2,0.0,0,0,0,1
1,7,5,13,0.0,0,0,0,1
0,1,3,5,0.0,0,0,0,1
0,1,3,14,0.0,0,0,0,1
0,1,5,15,0.0,0,0,0,1
0,2,1,17,0.0,0,0,0,1
0,2,1,42,0.0,0,0,0,1
0,2,1,43,0.0,0,0,0,1
0,2,1,45,0.0,0,0,0,1
0,2,2,19,0.0,0,0,0,1
0,2,6,1,0.0,0,0,0,1
0,2,6,13,0.0,0,0,0,1
0,3,1,17,0.0,0,0,0,1
0,3,3,6,0.0,0,0,0,1
0,3,3,11,0.0,0,0,0,1
0,3,5,12,0.0,0,0,0,1
0,3,5,13,0.0,0,0,0,1
0,3,5,19,0.0,0,0,0,1
0,3,6,10,0.0,0,0,0,1
0,4,1,43,0.0,0,0,0,1
0,4,3,0,0.0,0,0,0,1
0,4,3,0,0.0,0,0,0,1
0,4,3,1,0.0,0,0,0,1
0,4,3,2,0.0,0,0,0,1
0,4,3,3,0.0,0,0,0,1
0,4,3,15,0.0,0,0,0,1
0,4,3,16,0.0,0,0,0,1
0,4,3,16,0.0,0,0,0,1
0,4,3,17,0.0,0,0,0,1
0,4,4,2,0.0,0,0,0,1
0,4,4,13,0.0,0,0,0,1
0,4,4,18,0.0,0,0,0,1
0,4,5,10,0.0,0,0,0,1
0,4,5,10,0.0,0,0,0,1
0,4,5,18,0.0,0,0,0,1
0,4,6,5,0.0,0,0,0,1
0,4,6,11,0.0,0,0,0,1
0,4,6,12,0.0,0,0,0,1
0,4,6,17,0.0,0,0,0,1
0,5,3,7,0.0,0,0,0,1
0,6,3,14,0.0,0,0,0,1
0,6,3,16,0.0,0,0,0,1
1,1,1,7,0.0,0,0,0,1
1,1,1,15,0.0,0,0,0,1
1,1,1,15,0.0,0,0,0,1
1,1,1,16,0.0,0,0,0,1
1,1,1,23,0.0,0,0,0,1
1,1,1,25,0.0,0,0,0,1
1,1,1,30,0.0,0,0,0,1
1,1,2,1,0.0,0,0,0,1
1,1,2,1,0.0,0,0,0,1
1,1,2,2,0.0,0,0,0,1
1,1,2,3,0.0,0,0,0,1
1,1,2,4,0.0,0,0,0,1
1,1,2,4,0.0,0,0,0,1
1,1,2,17,0.0,0,0,0,1
1,1,2,17,0.0,0,0,0,1
1,1,3,1,0.0,0,0,0,1
1,1,3,1,0.0,0,0,0,1
1,1,3,1,0.0,0,0,0,1
1,1,3,2,0.0,0,0,0,1
1,1,3,3,0.0,0,0,0,1
1,1,3,4,0.0,0,0,0,1
1,1,3,4,0.0,0,0,0,1
1,1,3,4,0.0,0,0,0,1
1,1,3,4,0.0,0,0,0,1
1,1,3,5,0.0,0,0,0,1
1,1,3,5,0.0,0,0,0,1
1,1,3,15,0.0,0,0,0,1
1,1,3,16,0.0,0,0,0,1
1,1,3,16,0.0,0,0,0,1
1,1,3,16,0.0,0,0,0,1
1,1,3,17,0.0,0,0,0,1
1,1,4,2,0.0,0,0,0,1
1,1,4,5,0.0,0,0,0,1
1,1,4,7,0.0,0,0,0,1
1,1,4,9,0.0,0,0,0,1
1,1,4,12,0.0,0,0,0,1
1,1,4,12,0.0,0,0,0,1
1,1,4,18,0.0,0,0,0,1
1,1,4,18,0.0,0,0,0,1
1,1,5,3,0.0,0,0,0,1
1,1,5,4,0.0,0,0,0,1
1,1,5,14,0.0,0,0,0,1
1,1,5,14,0.0,0,0,0,1
1,1,5,18,0.0,0,0,0,1
1,1,6,13,0.0,0,0,0,1
1,2,1,1,0.0,0,0,0,1
1,2,1,6,0.0,0,0,0,1
1,2,1,12,0.0,0,0,0,1
1,2,1,13,0.0,0,0,0,1
1,2,1,13,0.0,0,0,0,1
1,2,1,16,0.0,0,0,0,1
1,2,1,22,0.0,0,0,0,1
1,2,1,29,0.0,0,0,0,1
1,2,1,41,0.0,0,0,0,1
1,2,1,41,0.0,0,0,0,1
1,2,1,44,0.0,0,0,0,1
1,2,2,3,0.0,0,0,0,1
1,2,2,4,0.0,0,0,0,1
1,2,2,7,0.0,0,0,0,1
1,2,2,14,0.0,0,0,0,1
1,2,2,16,0.0,0,0,0,1
1,2,2,17,0.0,0,0,0,1
1,2,2,17,0.0,0,0,0,1
1,2,2,20,0.0,0,0,0,1
1,2,3,1,0.0,0,0,0,1
1,2,3,1,0.0,0,0,0,1
1,2,3,1,0.0,0,0,0,1
1,2,3,2,0.0,0,0,0,1
1,2,3,2,0.0,0,0,0,1
1,2,3,2,0.0,0,0,0,1
1,2,3,3,0.0,0,0,0,1
1,2,3,3,0.0,0,0,0,1
1,2,3,3,0.0,0,0,0,1
1,2,3,4,0.0,0,0,0,1
1,2,3,4,0.0,0,0,0,1
1,2,3,5,0.0,0,0,0,1
1,2,3,5,0.0,0,0,0,1
1,2,3,5,0.0,0,0,0,1
1,2,3,6,0.0,0,0,0,1
1,2,3,6,0.0,0,0,0,1
1,2,3,9,0.0,0,0,0,1
1,2,3,10,0.0,0,0,0,1
1,2,3,10,0.0,0,0,0,1
1,2,3,11,0.0,0,0,0,1
1,2,3,11,0.0,0,0,0,1
1,2,3,11,0.0,0,0,0,1
1,2,3,12,0.0,0,0,0,1
1,2,3,12,0.0,0,0,0,1
1,2,3,13,0.0,0,0,0,1
1,2,3,13,0.0,0,0,0,1
1,2,3,14,0.0,0,0,0,1
1,2,3,14,0.0,0,0,0,1
1,2,3,14,0.0,0,0,0,1
1,2,3,15,0.0,0,0,0,1
1,2,3,15,0.0,0,0,0,1
1,2,3,15,0.0,0,0,0,1
1,2,3,16,0.0,0,0,0,1
1,2,3,16,0.0,0,0,0,1
1,2,3,16,0.0,0,0,0,1
1,2,3,16,0.0,0,0,0,1
1,2,3,17,0.0,0,0,0,1
1,2,3,18,0.0,0,0,0,1
1,2,3,19,0.0,0,0,0,1
1,2,3,21,0.0,0,0,0,1
1,2,4,2,0.0,0,0,0,1
1,2,4,2,0.0,0,0,0,1
1,2,4,4,0.0,0,0,0,1
1,2,4,5,0.0,0,0,0,1
1,2,4,5,0.0,0,0,0,1
1,2,4,6,0.0,0,0,0,1
1,2,4,6,0.0,0,0,0,1
1,2,4,8,0.0,0,0,0,1
1,2,4,11,0.0,0,0,0,1
1,2,4,12,0.0,0,0,0,1
1,2,4,13,0.0,0,0,0,1
1,2,4,14,0.0,0,0,0,1
1,2,4,14,0.0,0,0,0,1
1,2,4,16,0.0,0,0,0,1
1,2,4,17,0.0,0,0,0,1
1,2,4,17,0.0,0,0,0,1
1,2,4,17,0.0,0,0,0,1
1,2,4,18,0.0,0,0,0,1
1,2,4,20,0.0,0,0,0,1
1,2,5,1,0.0,0,0,0,1
1,2,5,2,0.0,0,0,0,1
1,2,5,5,0.0,0,0,0,1
1,2,5,6,0.0,0,0,0,1
1,2,5,8,0.0,0,0,0,1
1,2,5,9,0.0,0,0,0,1
1,2,5,10,0.0,0,0,0,1
1,2,5,10,0.0,0,0,0,1
1,2,5,12,0.0,0,0,0,1
1,2,5,13,0.0,0,0,0,1
1,2,5,14,0.0,0,0,0,1
1,2,5,15,0.0,0,0,0,1
1,2,5,15,0.0,0,0,0,1
1,2,5,16,0.0,0,0,0,1
1,2,5,16,0.0,0,0,0,1
1,2,5,18,0.0,0,0,0,1
1,2,5,18,0.0,0,0,0,1
1,2,5,18,0.0,0,0,0,1
1,2,5,24,0.0,0,0,0,1
1,2,6,0,0.0,0,0,0,1
1,2,6,1,0.0,0,0,0,1
1,2,6,4,0.0,0,0,0,1
1,2,6,4,1.594268191338266,0,0,0,1
1,2,6,5,0.0,0,0,0,1
1,2,6,5,0.0,0,0,0,1
1,2,6,8,0.0,0,0,0,1
1,2,6,9,0.0,0,0,0,1
1,2,6,10,0.0,0,0,0,1
1,2,6,11,0.0,0,0,0,1
1,2,6,12,0.0,0,0,0,1
1,2,6,13,0.0,0,0,0,1
1,2,6,14,0.0,0,0,0,1
1,2,6,14,0.0,0,0,0,1
1,2,6,16,0.0,0,0,0,1
1,2,6,16,0.0,0,0,0,1
1,2,6,17,0.0,0,0,0,1
1,2,6,19,0.0,0,0,0,1
1,3,1,0,0.0,0,0,0,1
1,3,1,2,0.0,0,0,0,1
1,3,1,5,0.0,0,0,0,1
1,3,1,6,0.0,0,0,0,1
1,3,1,8,0.0,0,0,0,1
1,3,1,12,0.0,0,0,0,1
1,3,1,13,0.0,0,0,0,1
1,3,1,15,0.0,0,0,0,1
1,3,1,16,0.0,0,0,0,1
1,3,1,17,0.0,0,0,0,1
1,3,1,18,0.0,0,0,0,1
1,3,1,18,0.0,0,0,0,1
1,3,1,18,0.0,0,0,0,1
1,3,1,20,0.0,0,0,0,1
1,3,1,23,0.0,0,0,0,1
1,3,1,31,0.0,0,0,0,1
1,3,1,35,0.0,0,0,0,1
1,3,1,40,0.0,0,0,0,1
1,3,1,41,0.0,0,0,0,1
1,3,1,42,0.0,0,0,0,1
1,3,1,43,0.0,0,0,0,1
1,3,1,45,0.0,0,0,0,1
1,3,1,54,0.0,0,0,0,1
1,3,1,54,0.0,0,0,0,1
1,3,1,60,0.0,0,0,0,1
1,3,1,61,0.0,0,0,0,1
1,3,2,0,0.0,0,0,0,1
1,3,2,2,0.0,0,0,0,1
1,3,2,8,0.0,0,0,0,1
1,3,2,11,0.0,0,0,0,1
1,3,2,11,0.0,0,0,0,1
1,3,2,13,0.0,0,0,0,1
1,3,2,14,0.0,0,0,0,1
1,3,2,14,0.0,0,0,0,1
1,3,2,17,0.0,0,0,0,1
1,3,2,18,0.0,0,0,0,1
1,3,2,18,0.0,0,0,0,1
1,3,2,22,0.0,0,0,0,1
1,3,2,28,0.0,0,0,0,1
1,3,3,0,0.0,0,0,0,1
1,3,3,0,0.0,0,0,0,1
1,3,3,0,0.0,0,0,0,1
1,3,3,1,0.0,0,0,0,1
1,3,3,1,0.0,0,0,0,1
1,3,3,1,0.0,0,0,0,1
1,3,3,2,0.0,0,0,0,1
1,3,3,2,0.0,0,0,0,1
1,3,3,3,0.0,0,0,0,1
1,3,3,4,0.0,0,0,0,1
1,3,3,5,0.0,0,0,0,1
1,3,3,6,0.0,0,0,0,1
1,3,3,7,0.0,0,0,0,1
1,3,3,9,0.0,0,0,0,1
1,3,3,11,0.0,0,0,0,1
1,3,3,12,0.0,0,0,0,1
1,3,3,13,0.0,0,0,0,1
1,3,3,13,0.0,0,0,0,1
1,3,3,13,0.0,0,0,0,1
1,3,3,14,0.0,0,0,0,1
1,3,3,14,0.0,0,0,0,1
1,3,3,14,0.0,0,0,0,1
1,3,3,14,0.0,0,0,0,1
1,3,3,15,0.0,0,0,0,1
1,3,3,15,0.0,0,0,0,1
1,3,3,15,0.0,0,0,0,1
1,3,3,15,0.0,0,0,0,1
1,3,3,16,0.0,0,0,0,1
1,3,3,16,0.0,0,0,0,1
1,3,3,17,0.0,0,0,0,1
1,3,3,17,0.0,0,0,0,1
1,3,3,17,0.0,0,0,0,1
1,3,3,18,0.0,0,0,0,1
1,3,3,20,0.0,0,0,0,1
1,3,3,21,0.0,0,0,0,1
1,3,3,22,0.0,0,0,0,1
1,3,3,22,0.0,0,0,0,1
1,3,3,23,0.0,0,0,0,1
1,3,3,25,0.0,0,0,0,1
1,3,3,28,0.0,0,0,0,1
1,3,3,28,0.0,0,0,0,1
1,3,3,39,0.0,0,0,0,1
1,3,4,1,0.0,0,0,0,1
1,3,4,1,0.0,0,0,0,1
1,3,4,2,0.0,0,0,0,1
1,3,4,3,0.0,0,0,0,1
1,3,4,3,0.0,0,0,0,1
1,3,4,4,0.0,0,0,0,1
1,3,4,5,0.0,0,0,0,1
1,3,4,5,0.0,0,0,0,1
1,3,4,7,0.0,0,0,0,1
1,3,4,7,0.0,0,0,0,1
1,3,4,9,0.0,0,0,0,1
1,3,4,14,0.0,0,0,0,1
1,3,4,14,0.0,0,0,0,1
1,3,4,15,0.0,0,0,0,1
1,3,4,15,0.0,0,0,0,1
1,3,4,17,0.0,0,0,0,1
1,3,4,18,0.0,0,0,0,1
1,3,4,18,0.0,0,0,0,1
1,3,4,21,0.0,0,0,0,1
1,3,5,3,0.0,0,0,0,1
1,3,5,8,0.0,0,0,0,1
1,3,5,9,0.0,0,0,0,1
1,3,5,9,0.0,0,0,0,1
1,3,5,10,0.0,0,0,0,1
1,3,5,11,0.0,0,0,0,1
1,3,5,12,0.0,0,0,0,1
1,3,5,14,0.0,0,0,0,1
1,3,5,15,0.0,0,0,0,1
1,3,5,15,0.0,0,0,0,1
1,3,5,15,0.0,0,0,0,1
1,3,5,15,0.0,0,0,0,1
1,3,5,15,0.0,0,0,0,1
1,3,5,16,0.0,0,0,0,1
1,3,5,16,0.0,0,0,0,1
1,3,5,16,0.0,0,0,0,1
1,3,5,17,0.0,0,0,0,1
1,3,5,18,0.0,0,0,0,1
1,3,5,18,0.0,0,0,0,1
1,3,5,19,0.0,0,0,0,1
1,3,5,19,0.0,0,0,0,1
1,3,5,19,0.0,0,0,0,1
1,3,6,1,0.0,0,0,0,1
1,3,6,2,0.0,0,0,0,1
1,3,6,3,0.0,0,0,0,1
1,3,6,5,0.0,0,0,0,1
1,3,6,11,0.0,0,0,0,1
1,3,6,12,0.0,0,0,0,1
1,3,6,13,0.0,0,0,0,1
1,3,6,14,0.0,0,0,0,1
1,3,6,15,0.0,0,0,0,1
1,3,6,16,0.0,0,0,0,1
1,4,1,0,0.0,0,0,0,1
1,4,1,2,0.0,0,0,0,1
1,4,1,2,0.0,0,0,0,1
1,4,1,3,0.0,0,0,0,1
1,4,1,3,0.0,0,0,0,1
1,4,1,4,0.0,0,0,0,1
1,4,1,5,0.0,0,0,0,1
1,4,1,6,0.0,0,0,0,1
1,4,1,6,0.0,0,0,0,1
1,4,1,7,0.0,0,0,0,1
1,4,1,7,0.0,0,0,0,1
1,4,1,8,0.0,0,0,0,1
1,4,1,10,0.0,0,0,0,1
1,4,1,11,0.0,0,0,0,1
1,4,1,11,0.0,0,0,0,1
1,4,1,12,0.0,0,0,0,1
1,4,1,15,0.0,0,0,0,1
1,4,1,15,0.0,0,0,0,1
1,4,1,16,0.0,0,0,0,1
1,4,1,16,0.0,0,0,0,1
1,4,1,16,0.0,0,0,0,1
1,4,1,17,0.0,0,0,0,1
1,4,1,18,0.0,0,0,0,1
1,4,1,18,0.0,0,0,0,1
1,4,1,18,0.0,0,0,0,1
1,4,1,21,0.0,0,0,0,1
1,4,1,23,0.0,0,0,0,1
1,4,1,24,0.0,0,0,0,1
1,4,1,28,0.0,0,0,0,1
1,4,1,30,0.0,0,0,0,1
1,4,1,30,0.0,0,0,0,1
1,4,1,31,0.0,0,0,0,1
1,4,1,36,0.0,0,0,0,1
1,4,1,37,0.0,0,0,0,1
1,4,1,38,0.0,0,0,0,1
1,4,1,39,0.0,0,0,0,1
1,4,1,40,0.0,0,0,0,1
1,4,1,42,0.0,0,0,0,1
1,4,1,42,0.0,0,0,0,1
1,4,1,43,0.0,0,0,0,1
1,4,1,44,0.0,0,0,0,1
1,4,1,44,0.0,0,0,0,1
1,4,1,46,0.0,0,0,0,1
1,4,1,47,0.0,0,0,0,1
1,4,1,52,0.0,0,0,0,1
1,4,1,52,0.0,0,0,0,1
1,4,1,71,0.0,0,0,0,1
1,4,2,1,0.0,0,0,0,1
1,4,2,1,0.0,0,0,0,1
1,4,2,2,0.0,0,0,0,1
1,4,2,2,0.0,0,0,0,1
1,4,2,3,0.0,0,0,0,1
1,4,2,3,0.0,0,0,0,1
1,4,2,5,0.0,0,0,0,1
1,4,2,6,0.0,0,0,0,1
1,4,2,9,0.0,0,0,0,1
1,4,2,10,0.0,0,0,0,1
1,4,2,10,0.0,0,0,0,1
1,4,2,12,0.0,0,0,0,1
1,4,2,13,0.0,0,0,0,1
1,4,2,14,0.0,0,0,0,1
1,4,2,15,0.0,0,0,0,1
1,4,2,15,0.0,0,0,0,1
1,4,2,15,0.0,0,0,0,1
1,4,2,15,0.0,0,0,0,1
1,4,2,16,0.0,0,0,0,1
1,4,2,18,0.0,0,0,0,1
1,4,2,39,0.0,0,0,0,1
1,4,2,48,0.0,0,0,0,1
1,4,3,0,0.0,0,0,0,1
1,4,3,0,0.0,0,0,0,1
1,4,3,1,0.0,0,0,0,1
1,4,3,1,0.0,0,0,0,1
1,4,3,1,0.0,0,0,0,1
1,4,3,1,0.0,0,0,0,1
1,4,3,1,0.0,0,0,0,1
1,4,3,2,0.0,0,0,0,1
1,4,3,2,0.0,0,0,0,1
1,4,3,2,0.0,0,0,0,1
1,4,3,3,0.0,0,0,0,1
1,4,3,3,0.0,0,0,0,1
1,4,3,3,0.0,0,0,0,1
1,4,3,4,0.0,0,0,0,1
1,4,3,4,0.0,0,0,0,1
1,4,3,4,0.0,0,0,0,1
1,4,3,4,0.0,0,0,0,1
1,4,3,4,0.0,0,0,0,1
1,4,3,5,0.0,0,0,0,1
1,4,3,5,0.0,0,0,0,1
1,4,3,5,0.0,0,0,0,1
1,4,3,5,0.0,0,0,0,1
1,4,3,5,0.0,0,0,0,1
1,4,3,6,0.0,0,0,0,1
1,4,3,6,0.0,0,0,0,1
1,4,3,6,0.0,0,0,0,1
1,4,3,7,0.0,0,0,0,1
1,4,3,7,0.0,0,0,0,1
1,4,3,8,0.0,0,0,0,1
1,4,3,8,0.0,0,0,0,1
1,4,3,8,0.0,0,0,0,1
1,4,3,9,0.0,0,0,0,1
1,4,3,11,0.0,0,0,0,1
1,4,3,11,0.0,0,0,0,1
1,4,3,11,0.0,0,0,0,1
1,4,3,11,0.0,0,0,0,1
1,4,3,12,0.0,0,0,0,1
1,4,3,13,0.0,0,0,0,1
1,4,3,13,0.0,0,0,0,1
1,4,3,13,0.0,0,0,0,1
1,4,3,14,0.0,0,0,0,1
1,4,3,14,0.0,0,0,0,1
1,4,3,14,0.0,0,0,0,1
1,4,3,14,0.0,0,0,0,1
1,4,3,14,0.0,0,0,0,1
1,4,3,14,0.0,0,0,0,1
1,4,3,15,0.0,0,0,0,1
1,4,3,15,0.0,0,0,0,1
1,4,3,15,0.0,0,0,0,1
1,4,3,15,0.0,0,0,0,1
1,4,3,15,0.0,0,0,0,1
1,4,3,16,0.0,0,0,0,1
1,4,3,16,0.0,0,0,0,1
1,4,3,16,0.0,0,0,0,1
1,4,3,16,0.0,0,0,0,1
1,4,3,16,0.0,0,0,0,1
1,4,3,16,0.0,0,0,0,1
1,4,3,17,0.0,0,0,0,1
1,4,3,17,0.0,0,0,0,1
1,4,3,17,0.0,0,0,0,1
1,4,3,17,0.0,0,0,0,1
1,4,3,17,0.0,0,0,0,1
1,4,3,17,0.0,0,0,0,1
1,4,3,18,0.0,0,0,0,1
1,4,3,18,0.0,0,0,0,1
1,4,3,18,0.0,0,0,0,1
1,4,3,18,0.0,0,0,0,1
1,4,3,19,0.0,0,0,0,1
1,4,3,19,0.0,0,0,0,1
1,4,3,20,0.0,0,0,0,1
1,4,3,20,0.0,0,0,0,1
1,4,3,21,0.0,0,0,0,1
1,4,3,21,0.0,0,0,0,1
1,4,3,21,0.0,0,0,0,1
1,4,3,22,0.0,0,0,0,1
1,4,3,23,0.0,0,0,0,1
1,4,3,23,0.0,0,0,0,1
1,4,3,24,0.0,0,0,0,1
1,4,3,24,0.0,0,0,0,1
1,4,3,25,0.0,0,0,0,1
1,4,3,25,0.0,0,0,0,1
1,4,3,26,0.0,0,0,0,1
1,4,3,28,0.0,0,0,0,1
1,4,3,30,0.0,0,0,0,1
1,4,3,41,0.0,0,0,0,1
1,4,4,2,0.0,0,0,0,1
1,4,4,3,0.0,0,0,0,1
1,4,4,3,0.0,0,0,0,1
1,4,4,3,0.0,0,0,0,1
1,4,4,4,0.0,0,0,0,1
1,4,4,4,0.0,0,0,0,1
1,4,4,4,0.0,0,0,0,1
1,4,4,4,0.0,0,0,0,1
1,4,4,5,0.0,0,0,0,1
1,4,4,5,0.0,0,0,0,1
1,4,4,6,0.0,0,0,0,1
1,4,4,6,0.0,0,0,0,1
1,4,4,7,0.0,0,0,0,1
1,4,4,7,0.0,0,0,0,1
1,4,4,7,0.0,0,0,0,1
1,4,4,7,0.0,0,0,0,1
1,4,4,8,0.0,0,0,0,1
1,4,4,8,0.0,0,0,0,1
1,4,4,8,0.0,0,0,0,1
1,4,4,9,0.0,0,0,0,1
1,4,4,11,0.0,0,0,0,1
1,4,4,11,0.0,0,0,0,1
1,4,4,11,0.0,0,0,0,1
1,4,4,12,0.0,0,0,0,1
1,4,4,12,0.0,0,0,0,1
1,4,4,12,0.0,0,0,0,1
1,4,4,12,0.0,0,0,0,1
1,4,4,13,0.0,0,0,0,1
1,4,4,13,0.0,0,0,0,1
1,4,4,13,0.0,0,0,0,1
1,4,4,14,0.0,0,0,0,1
1,4,4,15,0.0,0,0,0,1
1,4,4,15,0.0,0,0,0,1
1,4,4,15,0.0,0,0,0,1
1,4,4,15,0.0,0,0,0,1
1,4,4,16,0.0,0,0,0,1
1,4,4,16,0.0,0,0,0,1
1,4,4,16,0.0,0,0,0,1
1,4,4,16,0.0,0,0,0,1
1,4,4,17,0.0,0,0,0,1
1,4,4,17,0.0,0,0,0,1
1,4,4,17,0.0,0,0,0,1
