owner_age,owner_gender,geo_zone,vehicle_classification,vehicle_age,duration,n_claims,claim_cost,claim_frequency
57,1,2,4,1,0.942466,0,0,0.0
57,1,2,4,1,0.460274,0,0,0.0
57,1,2,4,2,0.463014,0,0,0.0
57,1,2,4,2,0.50137,0,0,0.0
57,1,2,4,3,1.0,0,0,0.0
57,1,2,4,4,0.441096,0,0,0.0
57,1,2,4,4,0.49589,0,0,0.0
57,1,2,4,4,0.882192,0,0,0.0
57,1,2,4,4,0.50411,0,0,0.0
57,1,2,4,4,2.0,0,0,0.0
57,1,2,4,5,4.863014,0,0,0.0
57,1,2,4,7,0.89863,0,0,0.0
57,1,2,4,8,1.0,0,0,0.0
57,1,2,4,9,0.49589,0,0,0.0
57,1,2,4,9,0.252055,0,0,0.0
57,1,2,4,10,0.353425,0,0,0.0
57,1,2,4,11,1.419178,0,0,0.0
57,1,2,4,12,0.868493,0,0,0.0
57,1,2,4,13,0.506849,0,0,0.0
57,1,2,4,13,0.421918,0,0,0.0
57,1,2,4,14,0.953425,0,0,0.0
57,1,2,4,14,0.583562,0,0,0.0
57,1,2,4,15,1.0,0,0,0.0
57,1,2,4,15,1.79726,0,0,0.0
57,1,2,4,16,0.936986,0,0,0.0
57,1,2,4,16,0.49589,0,0,0.0
57,1,2,4,16,1.854795,0,0,0.0
57,1,2,4,17,0.964384,0,0,0.0
57,1,2,4,17,3.638356,0,0,0.0
57,1,2,4,18,0.405479,0,0,0.0
57,1,2,4,18,0.936986,0,0,0.0
57,1,2,4,18,2.427397,0,0,0.0
57,1,2,4,21,0.471233,0,0,0.0
57,1,2,4,21,1.0,0,0,0.0
57,1,2,4,22,1.0,0,0,0.0
57,1,2,5,0,0.432877,0,0,0.0
57,1,2,5,1,0.463014,0,0,0.0
57,1,2,5,1,0.99726,0,0,0.0
57,1,2,5,2,1.0,0,0,0.0
57,1,2,5,2,1.479452,0,0,0.0
57,1,2,5,3,0.287671,0,0,0.0
57,1,2,5,3,0.49863,0,0,0.0
57,1,2,5,3,0.252055,0,0,0.0
57,1,2,5,3,1.008219,0,0,0.0
57,1,2,5,5,0.49589,0,0,0.0
57,1,2,5,5,0.871233,0,0,0.0
57,1,2,5,6,0.49863,0,0,0.0
57,1,2,5,7,1.0,0,0,0.0
57,1,2,5,8,0.621918,0,0,0.0
57,1,2,5,10,1.0,0,0,0.0
57,1,2,5,11,0.50411,0,0,0.0
57,1,2,5,11,0.369863,0,0,0.0
57,1,2,5,11,0.364384,0,0,0.0
57,1,2,5,12,0.463014,0,0,0.0
57,1,2,5,13,0.994521,0,0,0.0
57,1,2,5,13,0.493151,0,0,0.0
57,1,2,5,13,0.50137,0,0,0.0
57,1,2,5,13,1.0,0,0,0.0
57,1,2,5,15,0.484932,0,0,0.0
57,1,2,5,15,0.747945,0,0,0.0
57,1,2,5,15,1.252055,0,0,0.0
57,1,2,5,15,1.164384,0,0,0.0
57,1,2,5,16,0.416438,0,0,0.0
57,1,2,5,16,2.50137,0,0,0.0
57,1,2,5,16,0.164384,0,0,0.0
57,1,2,5,16,1.0,0,0,0.0
57,1,2,5,16,1.454795,0,0,0.0
57,1,2,5,17,1.49863,0,0,0.0
57,1,2,5,19,1.013699,0,0,0.0
57,1,2,5,20,0.515068,0,0,0.0
57,1,2,5,22,0.454795,0,0,0.0
57,1,2,6,0,0.720548,0,0,0.0
57,1,2,6,1,0.69863,2,5075,2.8627456593618943
57,1,2,6,2,0.50137,0,0,0.0
57,1,2,6,2,1.0,0,0,0.0
57,1,2,6,3,2.183562,0,0,0.0
57,1,2,6,4,0.142466,0,0,0.0
57,1,2,6,4,0.547945,0,0,0.0
57,1,2,6,5,0.071233,0,0,0.0
57,1,2,6,5,0.972603,0,0,0.0
57,1,2,6,6,0.473973,0,0,0.0
57,1,2,6,6,0.561644,0,0,0.0
57,1,2,6,7,0.131507,0,0,0.0
57,1,2,6,8,1.0,0,0,0.0
57,1,2,6,9,0.265753,0,0,0.0
57,1,2,6,10,0.471233,0,0,0.0
57,1,2,6,10,1.0,0,0,0.0
57,1,2,6,10,2.0,0,0,0.0
57,1,2,6,11,0.715068,0,0,0.0
57,1,2,6,11,1.0,0,0,0.0
57,1,2,6,12,1.0,0,0,0.0
57,1,2,6,12,0.969863,0,0,0.0
57,1,2,6,13,3.0,0,0,0.0
57,1,2,6,14,1.0,0,0,0.0
57,1,2,6,15,0.49589,0,0,0.0
57,1,2,6,15,1.731507,0,0,0.0
57,1,2,6,16,1.00274,0,0,0.0
57,1,3,1,2,1.0,0,0,0.0
57,1,3,1,3,0.989041,0,0,0.0
57,1,3,1,6,1.0,0,0,0.0
57,1,3,1,6,0.668493,0,0,0.0
57,1,3,1,7,0.49863,0,0,0.0
57,1,3,1,7,1.0,0,0,0.0
57,1,3,1,7,0.964384,0,0,0.0
57,1,3,1,16,1.0,0,0,0.0
57,1,3,1,25,1.0,0,0,0.0
57,1,3,1,26,0.252055,0,0,0.0
57,1,3,1,26,0.079452,0,0,0.0
57,1,3,1,30,0.438356,0,0,0.0
57,1,3,1,33,1.00274,0,0,0.0
57,1,3,1,33,1.0,0,0,0.0
57,1,3,1,36,1.0,0,0,0.0
57,1,3,1,36,0.227397,0,0,0.0
57,1,3,1,43,1.0,0,0,0.0
57,1,3,1,43,0.50137,0,0,0.0
57,1,3,1,43,0.079452,0,0,0.0
57,1,3,1,46,0.432877,0,0,0.0
57,1,3,1,47,1.0,0,0,0.0
57,1,3,2,1,0.430137,0,0,0.0
57,1,3,2,4,0.939726,0,0,0.0
57,1,3,2,7,0.460274,0,0,0.0
57,1,3,2,7,0.920548,0,0,0.0
57,1,3,2,9,0.989041,0,0,0.0
57,1,3,2,13,0.49863,0,0,0.0
57,1,3,2,14,0.750685,0,0,0.0
57,1,3,2,14,0.180822,0,0,0.0
57,1,3,2,15,0.712329,0,0,0.0
57,1,3,2,15,0.054795,0,0,0.0
57,1,3,2,16,1.441096,0,0,0.0
57,1,3,2,18,0.958904,0,0,0.0
57,1,3,2,19,0.331507,0,0,0.0
57,1,3,2,21,0.967123,0,0,0.0
57,1,3,2,22,0.99726,0,0,0.0
57,1,3,3,1,0.991781,0,0,0.0
57,1,3,3,1,0.534247,0,0,0.0
57,1,3,3,1,0.372603,0,0,0.0
57,1,3,3,1,1.772603,0,0,0.0
57,1,3,3,1,1.0,0,0,0.0
57,1,3,3,1,1.367123,0,0,0.0
57,1,3,3,2,1.427397,0,0,0.0
57,1,3,3,2,1.909589,0,0,0.0
57,1,3,3,2,0.109589,0,0,0.0
57,1,3,3,2,0.49589,0,0,0.0
57,1,3,3,2,1.0,0,0,0.0
57,1,3,3,3,1.446575,0,0,0.0
57,1,3,3,3,1.569863,0,0,0.0
57,1,3,3,3,0.50137,0,0,0.0
57,1,3,3,3,1.019178,0,0,0.0
57,1,3,3,3,1.473973,0,0,0.0
57,1,3,3,4,0.936986,0,0,0.0
57,1,3,3,4,1.49863,0,0,0.0
57,1,3,3,4,1.50411,0,0,0.0
57,1,3,3,4,2.69863,0,0,0.0
57,1,3,3,5,2.008219,0,0,0.0
57,1,3,3,5,0.49863,0,0,0.0
57,1,3,3,5,0.038356,0,0,0.0
57,1,3,3,5,2.49589,0,0,0.0
57,1,3,3,6,0.750685,0,0,0.0
57,1,3,3,6,1.0,0,0,0.0
57,1,3,3,6,1.00274,0,0,0.0
57,1,3,3,6,0.49863,0,0,0.0
57,1,3,3,6,0.876712,0,0,0.0
57,1,3,3,7,0.832877,0,0,0.0
57,1,3,3,7,3.378082,0,0,0.0
57,1,3,3,8,1.0,0,0,0.0
57,1,3,3,10,1.112329,0,0,0.0
57,1,3,3,11,0.487671,0,0,0.0
57,1,3,3,11,0.956164,0,0,0.0
57,1,3,3,11,1.0,0,0,0.0
57,1,3,3,11,0.041096,0,0,0.0
57,1,3,3,12,1.449315,0,0,0.0
57,1,3,3,12,0.50137,0,0,0.0
57,1,3,3,13,0.465753,0,0,0.0
57,1,3,3,13,0.252055,0,0,0.0
57,1,3,3,13,1.0,0,0,0.0
57,1,3,3,14,0.452055,0,0,0.0
57,1,3,3,15,0.476712,0,0,0.0
57,1,3,3,15,0.49589,0,0,0.0
57,1,3,3,15,1.506849,0,0,0.0
57,1,3,3,15,0.457534,0,0,0.0
57,1,3,3,15,2.358904,0,0,0.0
57,1,3,3,16,0.934247,0,0,0.0
57,1,3,3,16,0.208219,0,0,0.0
57,1,3,3,16,1.473973,0,0,0.0
57,1,3,3,16,7.509589,0,0,0.0
57,1,3,3,17,1.142466,0,0,0.0
57,1,3,3,17,1.0,0,0,0.0
57,1,3,3,17,1.715068,0,0,0.0
57,1,3,3,18,0.49863,0,0,0.0
57,1,3,3,19,0.189041,0,0,0.0
57,1,3,3,20,0.49589,0,0,0.0
57,1,3,3,20,0.50411,0,0,0.0
57,1,3,3,22,0.49863,0,0,0.0
57,1,3,3,23,0.473973,0,0,0.0
57,1,3,3,23,1.0,0,0,0.0
57,1,3,3,25,0.961644,0,0,0.0
57,1,3,3,26,1.00274,0,0,0.0
57,1,3,3,27,0.49863,0,0,0.0
57,1,3,4,0,0.49589,0,0,0.0
57,1,3,4,1,0.956164,0,0,0.0
57,1,3,4,1,1.663014,0,0,0.0
57,1,3,4,2,0.49863,0,0,0.0
57,1,3,4,2,0.50137,1,288,1.994534974170772
57,1,3,4,2,2.0,0,0,0.0
57,1,3,4,3,0.49589,0,0,0.0
57,1,3,4,3,0.50411,1,2279,1.983694035032037
57,1,3,4,3,1.0,0,0,0.0
57,1,3,4,3,1.430137,0,0,0.0
57,1,3,4,5,1.0,0,0,0.0
57,1,3,4,5,2.0,0,0,0.0
57,1,3,4,6,0.947945,0,0,0.0
57,1,3,4,8,0.50411,0,0,0.0
57,1,3,4,8,1.0,0,0,0.0
57,1,3,4,8,2.0,0,0,0.0
57,1,3,4,10,0.454795,0,0,0.0
57,1,3,4,11,0.547945,0,0,0.0
57,1,3,4,11,0.471233,0,0,0.0
57,1,3,4,11,0.50411,0,0,0.0
57,1,3,4,11,1.0,0,0,0.0
57,1,3,4,12,1.49863,0,0,0.0
57,1,3,4,13,0.846575,0,0,0.0
57,1,3,4,13,1.093151,0,0,0.0
57,1,3,4,13,0.169863,0,0,0.0
57,1,3,4,13,0.227397,0,0,0.0
57,1,3,4,14,1.756164,0,0,0.0
57,1,3,4,15,0.49589,0,0,0.0
57,1,3,4,15,1.961644,0,0,0.0
57,1,3,4,16,1.438356,0,0,0.0
57,1,3,4,16,1.0,0,0,0.0
57,1,3,4,17,0.928767,0,0,0.0
57,1,3,4,17,1.0,0,0,0.0
57,1,3,4,17,0.980822,0,0,0.0
57,1,3,4,17,0.49863,0,0,0.0
57,1,3,4,17,0.912329,0,0,0.0
57,1,3,4,20,1.0,0,0,0.0
57,1,3,4,21,1.0,0,0,0.0
57,1,3,5,1,0.49589,0,0,0.0
57,1,3,5,1,0.50411,0,0,0.0
57,1,3,5,1,0.164384,0,0,0.0
57,1,3,5,2,0.49863,0,0,0.0
57,1,3,5,2,0.50411,0,0,0.0
57,1,3,5,2,1.893151,0,0,0.0
57,1,3,5,3,1.578082,0,0,0.0
57,1,3,5,4,1.0,0,0,0.0
57,1,3,5,6,2.191781,0,0,0.0
57,1,3,5,7,2.882192,0,0,0.0
57,1,3,5,8,1.0,0,0,0.0
57,1,3,5,9,0.613699,0,0,0.0
57,1,3,5,11,0.989041,0,0,0.0
57,1,3,5,12,0.928767,1,15800,1.076696308116029
57,1,3,5,12,0.49863,0,0,0.0
57,1,3,5,12,0.652055,0,0,0.0
57,1,3,5,13,0.416438,0,0,0.0
57,1,3,5,13,1.246575,0,0,0.0
57,1,3,5,13,0.520548,0,0,0.0
57,1,3,5,13,0.49589,0,0,0.0
57,1,3,5,13,2.991781,0,0,0.0
57,1,3,5,14,0.99726,0,0,0.0
57,1,3,5,14,1.49863,0,0,0.0
57,1,3,5,14,0.005479,0,0,0.0
57,1,3,5,15,0.424658,0,0,0.0
57,1,3,5,15,1.0,0,0,0.0
57,1,3,5,15,0.49589,0,0,0.0
57,1,3,5,15,1.934247,0,0,0.0
57,1,3,5,16,0.20274,0,0,0.0
57,1,3,5,16,2.975342,0,0,0.0
57,1,3,5,16,0.673973,0,0,0.0
57,1,3,5,16,0.49863,0,0,0.0
57,1,3,5,16,3.090411,0,0,0.0
57,1,3,5,17,0.953425,0,0,0.0
57,1,3,5,17,1.0,0,0,0.0
57,1,3,5,17,1.928767,0,0,0.0
57,1,3,5,17,5.887671,0,0,0.0
57,1,3,5,18,0.476712,0,0,0.0
57,1,3,5,18,1.961644,0,0,0.0
57,1,3,5,19,1.0,0,0,0.0
57,1,3,5,19,0.849315,0,0,0.0
57,1,3,6,2,0.315068,0,0,0.0
57,1,3,6,2,2.413699,0,0,0.0
57,1,3,6,3,1.0,0,0,0.0
57,1,3,6,6,0.956164,0,0,0.0
57,1,3,6,8,0.49589,0,0,0.0
57,1,3,6,8,0.50411,0,0,0.0
57,1,3,6,8,0.980822,0,0,0.0
57,1,3,6,9,1.624658,0,0,0.0
57,1,3,6,10,0.49589,0,0,0.0
57,1,3,6,10,0.50411,0,0,0.0
57,1,3,6,10,1.0,0,0,0.0
57,1,3,6,11,0.49863,0,0,0.0
57,1,3,6,11,1.49863,0,0,0.0
57,1,3,6,12,1.950685,0,0,0.0
57,1,3,6,15,0.956164,0,0,0.0
57,1,3,6,15,2.0,0,0,0.0
57,1,3,6,16,1.936986,0,0,0.0
57,1,3,6,17,1.986301,0,0,0.0
57,1,3,7,9,0.583562,0,0,0.0
57,1,3,7,12,0.49863,0,0,0.0
57,1,4,1,0,0.150685,0,0,0.0
57,1,4,1,0,0.216438,0,0,0.0
57,1,4,1,1,0.293151,0,0,0.0
57,1,4,1,2,0.150685,0,0,0.0
57,1,4,1,2,1.917808,0,0,0.0
57,1,4,1,6,0.608219,0,0,0.0
57,1,4,1,6,0.994521,0,0,0.0
57,1,4,1,7,0.994521,0,0,0.0
57,1,4,1,7,0.50137,0,0,0.0
57,1,4,1,8,1.50411,0,0,0.0
57,1,4,1,8,2.142466,0,0,0.0
57,1,4,1,9,1.0,0,0,0.0
57,1,4,1,12,0.50137,0,0,0.0
57,1,4,1,14,1.928767,0,0,0.0
57,1,4,1,14,0.50411,0,0,0.0
57,1,4,1,15,0.909589,0,0,0.0
57,1,4,1,15,1.0,0,0,0.0
57,1,4,1,16,0.484932,0,0,0.0
57,1,4,1,17,1.0,0,0,0.0
57,1,4,1,17,2.0,0,0,0.0
57,1,4,1,17,0.969863,0,0,0.0
57,1,4,1,18,0.958904,0,0,0.0
57,1,4,1,19,1.961644,0,0,0.0
57,1,4,1,21,0.49589,0,0,0.0
57,1,4,1,22,1.0,0,0,0.0
57,1,4,1,23,0.879452,0,0,0.0
57,1,4,1,24,0.010959,0,0,0.0
57,1,4,1,27,1.0,0,0,0.0
57,1,4,1,28,0.89863,0,0,0.0
57,1,4,1,29,0.942466,0,0,0.0
57,1,4,1,30,0.008219,0,0,0.0
57,1,4,1,31,1.0,0,0,0.0
57,1,4,1,33,1.0,0,0,0.0
57,1,4,1,34,0.745205,0,0,0.0
57,1,4,1,36,0.616438,0,0,0.0
57,1,4,1,39,1.0,0,0,0.0
57,1,4,1,40,0.545205,0,0,0.0
57,1,4,1,41,0.884932,0,0,0.0
57,1,4,1,42,0.775342,0,0,0.0
57,1,4,1,44,1.0,0,0,0.0
57,1,4,1,45,0.958904,0,0,0.0
57,1,4,1,48,0.493151,0,0,0.0
57,1,4,1,49,2.0,0,0,0.0
57,1,4,1,50,0.465753,0,0,0.0
57,1,4,1,60,0.49863,0,0,0.0
57,1,4,1,60,0.509589,0,0,0.0
57,1,4,1,61,1.0,0,0,0.0
57,1,4,2,1,0.967123,0,0,0.0
57,1,4,2,2,2.0,0,0,0.0
57,1,4,2,2,0.49863,0,0,0.0
57,1,4,2,2,1.0,0,0,0.0
57,1,4,2,4,0.49863,0,0,0.0
57,1,4,2,4,0.50137,0,0,0.0
57,1,4,2,5,1.0,0,0,0.0
57,1,4,2,5,1.915068,0,0,0.0
57,1,4,2,6,0.49589,0,0,0.0
57,1,4,2,6,0.50411,0,0,0.0
57,1,4,2,7,1.0,0,0,0.0
57,1,4,2,7,0.408219,0,0,0.0
57,1,4,2,8,0.158904,0,0,0.0
57,1,4,2,11,0.873973,0,0,0.0
57,1,4,2,12,0.923288,0,0,0.0
57,1,4,2,13,0.460274,0,0,0.0
57,1,4,2,14,0.49589,0,0,0.0
57,1,4,2,14,0.50411,0,0,0.0
57,1,4,2,14,1.50411,0,0,0.0
57,1,4,2,15,0.463014,0,0,0.0
57,1,4,2,15,0.30137,0,0,0.0
57,1,4,2,16,0.99726,0,0,0.0
57,1,4,2,16,0.936986,0,0,0.0
57,1,4,2,16,1.0,0,0,0.0
57,1,4,2,17,1.0,0,0,0.0
57,1,4,2,17,3.909589,0,0,0.0
57,1,4,2,18,1.0,0,0,0.0
57,1,4,2,18,0.49589,0,0,0.0
57,1,4,2,19,0.969863,0,0,0.0
57,1,4,2,20,0.449315,0,0,0.0
57,1,4,2,21,1.0,0,0,0.0
57,1,4,2,22,1.0,0,0,0.0
57,1,4,2,24,0.49863,0,0,0.0
57,1,4,2,27,0.972603,0,0,0.0
57,1,4,2,28,0.221918,0,0,0.0
57,1,4,2,31,0.928767,0,0,0.0
57,1,4,2,34,1.0,0,0,0.0
57,1,4,2,40,1.0,0,0,0.0
57,1,4,2,44,0.980822,0,0,0.0
57,1,4,2,45,1.0,0,0,0.0
57,1,4,3,0,0.257534,0,0,0.0
57,1,4,3,0,0.545205,0,0,0.0
57,1,4,3,0,0.375342,0,0,0.0
57,1,4,3,0,0.50137,0,0,0.0
57,1,4,3,1,1.0,0,0,0.0
57,1,4,3,1,0.49863,0,0,0.0
57,1,4,3,1,0.50137,0,0,0.0
57,1,4,3,1,0.715068,0,0,0.0
57,1,4,3,2,0.813699,0,0,0.0
57,1,4,3,2,2.753425,0,0,0.0
57,1,4,3,2,1.328767,0,0,0.0
57,1,4,3,2,0.668493,0,0,0.0
57,1,4,3,2,0.063014,0,0,0.0
57,1,4,3,3,3.846575,0,0,0.0
57,1,4,3,3,2.994521,0,0,0.0
57,1,4,3,3,2.50137,0,0,0.0
57,1,4,3,3,1.915068,0,0,0.0
57,1,4,3,3,0.20274,0,0,0.0
57,1,4,3,4,0.347945,0,0,0.0
57,1,4,3,4,3.50411,0,0,0.0
57,1,4,3,4,0.443836,0,0,0.0
57,1,4,3,4,1.372603,0,0,0.0
57,1,4,3,4,2.50137,0,0,0.0
57,1,4,3,4,1.0,0,0,0.0
57,1,4,3,5,1.00274,0,0,0.0
57,1,4,3,5,1.665753,0,0,0.0
57,1,4,3,5,0.920548,0,0,0.0
57,1,4,3,5,2.0,0,0,0.0
57,1,4,3,6,0.50137,0,0,0.0
57,1,4,3,6,0.405479,0,0,0.0
57,1,4,3,6,2.50137,0,0,0.0
57,1,4,3,6,0.00274,0,0,0.0
57,1,4,3,6,2.764384,0,0,0.0
57,1,4,3,7,1.0,0,0,0.0
57,1,4,3,7,3.610959,0,0,0.0
57,1,4,3,8,0.252055,0,0,0.0
57,1,4,3,8,1.49589,0,0,0.0
57,1,4,3,8,0.50411,0,0,0.0
57,1,4,3,8,3.328767,0,0,0.0
57,1,4,3,9,0.50411,0,0,0.0
57,1,4,3,9,1.745205,0,0,0.0
57,1,4,3,9,0.942466,0,0,0.0
57,1,4,3,9,2.0,0,0,0.0
57,1,4,3,10,1.0,0,0,0.0
57,1,4,3,10,0.912329,0,0,0.0
57,1,4,3,11,0.334247,0,0,0.0
57,1,4,3,11,1.0,0,0,0.0
57,1,4,3,11,1.038356,0,0,0.0
57,1,4,3,11,0.147945,0,0,0.0
57,1,4,3,12,0.50137,0,0,0.0
57,1,4,3,12,2.0,0,0,0.0
57,1,4,3,13,1.939726,0,0,0.0
57,1,4,3,13,2.928767,0,0,0.0
57,1,4,3,13,1.005479,0,0,0.0
57,1,4,3,13,1.0,0,0,0.0
57,1,4,3,13,2.50411,0,0,0.0
57,1,4,3,13,1.50411,0,0,0.0
57,1,4,3,14,0.591781,0,0,0.0
57,1,4,3,14,1.915068,0,0,0.0
57,1,4,3,14,0.668493,0,0,0.0
57,1,4,3,14,1.0,0,0,0.0
57,1,4,3,14,2.561644,0,0,0.0
57,1,4,3,15,3.345205,0,0,0.0
57,1,4,3,15,1.764384,0,0,0.0
57,1,4,3,15,2.99726,0,0,0.0
57,1,4,3,15,0.70411,0,0,0.0
57,1,4,3,15,0.50137,0,0,0.0
57,1,4,3,15,1.0,0,0,0.0
57,1,4,3,15,2.0,1,737,0.5
57,1,4,3,16,3.953425,0,0,0.0
57,1,4,3,16,2.471233,0,0,0.0
57,1,4,3,16,0.50411,0,0,0.0
57,1,4,3,16,1.994521,0,0,0.0
57,1,4,3,16,0.550685,0,0,0.0
57,1,4,3,16,0.49589,0,0,0.0
57,1,4,3,16,4.616438,0,0,0.0
57,1,4,3,17,4.142466,0,0,0.0
57,1,4,3,17,3.060274,0,0,0.0
57,1,4,3,17,3.882192,0,0,0.0
57,1,4,3,17,2.0,0,0,0.0
57,1,4,3,17,2.00274,0,0,0.0
57,1,4,3,17,1.0,0,0,0.0
57,1,4,3,17,3.641096,0,0,0.0
57,1,4,3,18,0.50411,0,0,0.0
57,1,4,3,18,2.0,0,0,0.0
57,1,4,3,18,1.0,0,0,0.0
57,1,4,3,18,2.178082,0,0,0.0
57,1,4,3,18,0.49589,0,0,0.0
57,1,4,3,18,3.715068,0,0,0.0
57,1,4,3,19,1.0,0,0,0.0
57,1,4,3,20,2.49589,0,0,0.0
57,1,4,3,20,0.50411,0,0,0.0
57,1,4,3,20,0.991781,0,0,0.0
57,1,4,3,20,1.906849,0,0,0.0
57,1,4,3,21,0.043836,0,0,0.0
57,1,4,3,21,1.0,0,0,0.0
57,1,4,3,21,2.50137,0,0,0.0
57,1,4,3,22,0.747945,0,0,0.0
57,1,4,3,22,0.252055,0,0,0.0
57,1,4,3,23,0.969863,0,0,0.0
57,1,4,3,24,0.50411,0,0,0.0
57,1,4,3,25,0.50137,0,0,0.0
57,1,4,3,28,0.545205,0,0,0.0
57,1,4,3,29,0.986301,0,0,0.0
57,1,4,3,44,1.0,0,0,0.0
57,1,4,3,47,0.958904,0,0,0.0
57,1,4,4,0,0.465753,0,0,0.0
57,1,4,4,0,0.317808,0,0,0.0
57,1,4,4,1,0.49863,0,0,0.0
57,1,4,4,1,0.972603,0,0,0.0
57,1,4,4,2,2.452055,0,0,0.0
57,1,4,4,2,1.783562,0,0,0.0
57,1,4,4,2,0.046575,0,0,0.0
57,1,4,4,2,0.482192,0,0,0.0
57,1,4,4,3,0.350685,0,0,0.0
57,1,4,4,3,1.0,0,0,0.0
57,1,4,4,3,1.931507,0,0,0.0
57,1,4,4,4,1.115068,0,0,0.0
57,1,4,4,4,1.449315,0,0,0.0
57,1,4,4,4,0.49589,0,0,0.0
57,1,4,4,4,4.117808,0,0,0.0
57,1,4,4,5,1.0,0,0,0.0
57,1,4,4,5,1.232877,0,0,0.0
57,1,4,4,6,1.0,0,0,0.0
57,1,4,4,6,0.246575,0,0,0.0
57,1,4,4,6,2.863014,0,0,0.0
57,1,4,4,7,0.49589,0,0,0.0
57,1,4,4,7,2.460274,0,0,0.0
57,1,4,4,8,2.153425,0,0,0.0
57,1,4,4,8,0.49589,0,0,0.0
57,1,4,4,8,0.49863,0,0,0.0
57,1,4,4,8,3.742466,0,0,0.0
57,1,4,4,9,1.0,0,0,0.0
57,1,4,4,9,3.0,0,0,0.0
57,1,4,4,10,0.49863,0,0,0.0
57,1,4,4,10,0.50137,0,0,0.0
57,1,4,4,10,2.520548,0,0,0.0
57,1,4,4,11,0.961644,0,0,0.0
57,1,4,4,11,0.893151,0,0,0.0
57,1,4,4,11,0.065753,0,0,0.0
57,1,4,4,11,1.394521,0,0,0.0
57,1,4,4,12,2.0,0,0,0.0
57,1,4,4,12,0.50137,0,0,0.0
57,1,4,4,12,1.0,0,0,0.0
57,1,4,4,12,2.832877,0,0,0.0
57,1,4,4,13,0.646575,0,0,0.0
57,1,4,4,13,0.479452,0,0,0.0
57,1,4,4,13,1.0,0,0,0.0
57,1,4,4,13,1.369863,0,0,0.0
57,1,4,4,14,0.39726,0,0,0.0
57,1,4,4,14,0.49589,0,0,0.0
57,1,4,4,14,0.50411,0,0,0.0
57,1,4,4,14,2.923288,0,0,0.0
57,1,4,4,15,2.816438,0,0,0.0
57,1,4,4,15,2.013699,0,0,0.0
57,1,4,4,15,1.0,0,0,0.0
57,1,4,4,15,0.994521,0,0,0.0
57,1,4,4,15,0.49863,0,0,0.0
57,1,4,4,15,4.00274,0,0,0.0
57,1,4,4,16,1.260274,0,0,0.0
57,1,4,4,16,0.887671,0,0,0.0
57,1,4,4,16,0.49863,0,0,0.0
57,1,4,4,16,1.00274,0,0,0.0
57,1,4,4,16,3.917808,0,0,0.0
57,1,4,4,17,0.421918,0,0,0.0
57,1,4,4,17,0.49589,0,0,0.0
57,1,4,4,17,0.282192,0,0,0.0
57,1,4,4,17,1.0,0,0,0.0
57,1,4,4,17,5.619178,0,0,0.0
57,1,4,4,18,1.0,0,0,0.0
57,1,4,4,18,2.928767,0,0,0.0
57,1,4,4,19,1.0,0,0,0.0
57,1,4,4,19,3.0,0,0,0.0
57,1,4,4,20,0.241096,0,0,0.0
57,1,4,4,20,1.0,0,0,0.0
57,1,4,4,21,1.0,0,0,0.0
57,1,4,4,21,0.005479,0,0,0.0
57,1,4,4,21,1.947945,0,0,0.0
57,1,4,4,22,0.969863,0,0,0.0
57,1,4,4,22,1.0,0,0,0.0
57,1,4,4,23,1.0,0,0,0.0
57,1,4,4,23,0.942466,0,0,0.0
57,1,4,4,24,1.389041,0,0,0.0
57,1,4,4,24,0.50411,0,0,0.0
57,1,4,4,24,0.49863,0,0,0.0
57,1,4,4,24,0.50137,0,0,0.0
57,1,4,4,24,1.0,0,0,0.0
57,1,4,4,25,0.465753,0,0,0.0
57,1,4,4,25,0.315068,0,0,0.0
57,1,4,4,26,0.947945,0,0,0.0
57,1,4,5,0,0.336986,0,0,0.0
57,1,4,5,1,0.926027,0,0,0.0
57,1,4,5,1,0.50411,0,0,0.0
57,1,4,5,1,0.931507,0,0,0.0
57,1,4,5,2,0.49589,0,0,0.0
57,1,4,5,2,1.0,0,0,0.0
57,1,4,5,2,0.860274,0,0,0.0
57,1,4,5,2,0.926027,0,0,0.0
57,1,4,5,3,0.487671,0,0,0.0
57,1,4,5,3,2.783562,0,0,0.0
57,1,4,5,4,0.657534,0,0,0.0
57,1,4,5,4,0.49863,0,0,0.0
57,1,4,5,4,4.331507,0,0,0.0
57,1,4,5,5,2.99726,0,0,0.0
57,1,4,5,6,5.709589,0,0,0.0
57,1,4,5,7,2.331507,0,0,0.0
57,1,4,5,8,4.331507,0,0,0.0
57,1,4,5,9,0.871233,0,0,0.0
57,1,4,5,9,4.323288,0,0,0.0
57,1,4,5,10,0.408219,0,0,0.0
57,1,4,5,10,1.0,0,0,0.0
57,1,4,5,10,1.00274,0,0,0.0
57,1,4,5,10,1.772603,0,0,0.0
57,1,4,5,11,0.479452,0,0,0.0
57,1,4,5,11,0.49863,0,0,0.0
57,1,4,5,11,0.50137,0,0,0.0
57,1,4,5,11,0.49589,0,0,0.0
57,1,4,5,11,1.50411,0,0,0.0
57,1,4,5,12,0.205479,0,0,0.0
57,1,4,5,12,1.005479,0,0,0.0
57,1,4,5,12,2.378082,0,0,0.0
57,1,4,5,13,0.715068,0,0,0.0
57,1,4,5,13,0.260274,0,0,0.0
57,1,4,5,13,3.824658,0,0,0.0
57,1,4,5,14,4.120548,0,0,0.0
57,1,4,5,14,0.50137,0,0,0.0
