,owner_age,owner_gender,geo_zone,vehicle_classification,vehicle_age,duration,n_claims,claim_cost,claim_frequency
52900,54,1,6,5,6,1.0,0,0,0.0
52901,54,1,6,5,12,0.934247,0,0,0.0
52902,54,1,6,5,13,0.463014,0,0,0.0
52903,54,1,6,5,14,1.0,0,0,0.0
52904,54,1,6,5,14,0.334247,0,0,0.0
52905,54,1,6,5,15,0.923288,0,0,0.0
52906,54,1,6,5,16,0.0,0,0,0.0
52907,54,1,6,5,16,1.978082,0,0,0.0
52908,54,1,6,5,16,0.49589,0,0,0.0
52909,54,1,6,5,16,0.50411,0,0,0.0
52910,54,1,6,5,17,2.090411,0,0,0.0
52911,54,1,6,5,18,1.0,0,0,0.0
52912,54,1,6,5,18,1.926027,0,0,0.0
52913,54,1,6,6,1,0.49589,0,0,0.0
52914,54,1,6,6,5,0.39726,0,0,0.0
52915,54,1,6,6,6,0.956164,0,0,0.0
52916,54,1,6,6,9,0.917808,0,0,0.0
52917,54,1,6,6,13,0.0,0,0,0.0
52918,54,1,6,6,13,0.394521,0,0,0.0
52919,54,1,6,6,13,0.490411,0,0,0.0
52920,54,1,6,6,14,0.49863,0,0,0.0
52921,54,1,6,6,14,0.50411,0,0,0.0
52922,54,1,6,6,14,1.819178,0,0,0.0
52923,54,1,6,6,15,0.49863,0,0,0.0
52924,54,1,6,6,16,0.49863,0,0,0.0
52925,54,1,6,6,16,0.991781,0,0,0.0
52926,54,1,6,6,18,0.334247,0,0,0.0
52927,54,1,6,6,19,1.0,0,0,0.0
52928,54,1,7,1,38,0.591781,0,0,0.0
52929,54,1,7,4,11,0.49863,0,0,0.0
52930,54,1,7,4,12,1.0,0,0,0.0
52933,54,1,7,6,1,0.024658,0,0,0.0
52934,55,0,1,1,8,0.372603,0,0,0.0
52935,55,0,1,1,17,0.942466,0,0,0.0
52936,55,0,1,2,6,1.0,0,0,0.0
52938,55,0,1,3,2,0.035616,0,0,0.0
52939,55,0,1,3,2,0.361644,0,0,0.0
52940,55,0,1,3,2,0.112329,0,0,0.0
52941,55,0,1,3,3,0.99726,0,0,0.0
52942,55,0,1,3,8,0.50411,0,0,0.0
52943,55,0,1,3,17,0.986301,0,0,0.0
52944,55,0,1,3,17,0.50137,0,0,0.0
52945,55,0,1,4,1,0.257534,0,0,0.0
52946,55,0,1,4,3,1.0,0,0,0.0
52947,55,0,1,4,3,0.230137,0,0,0.0
52948,55,0,1,4,14,0.890411,0,0,0.0
52949,55,0,1,4,14,1.0,0,0,0.0
52950,55,0,1,5,1,0.271233,0,0,0.0
52951,55,0,1,5,10,0.224658,0,0,0.0
52952,55,0,1,6,10,0.482192,0,0,0.0
52953,55,0,2,1,7,0.408219,0,0,0.0
52954,55,0,2,1,37,0.720548,0,0,0.0
52956,55,0,2,2,13,0.542466,0,0,0.0
52957,55,0,2,3,1,0.49589,0,0,0.0
52958,55,0,2,3,1,0.50411,0,0,0.0
52959,55,0,2,3,1,0.967123,0,0,0.0
52960,55,0,2,3,2,1.0,0,0,0.0
52961,55,0,2,3,4,1.0,0,0,0.0
52962,55,0,2,3,4,0.084932,0,0,0.0
52963,55,0,2,3,5,1.0,0,0,0.0
52964,55,0,2,3,6,0.243836,0,0,0.0
52965,55,0,2,3,7,1.0,0,0,0.0
52966,55,0,2,3,12,0.49863,0,0,0.0
52967,55,0,2,3,16,0.969863,0,0,0.0
52968,55,0,2,3,16,1.230137,0,0,0.0
52969,55,0,2,3,16,0.49863,0,0,0.0
52970,55,0,2,3,18,0.964384,0,0,0.0
52971,55,0,2,3,18,0.50411,0,0,0.0
52972,55,0,2,4,6,0.964384,0,0,0.0
52973,55,0,2,4,13,0.421918,0,0,0.0
52974,55,0,2,5,2,0.49589,0,0,0.0
52975,55,0,2,5,2,0.50411,0,0,0.0
52976,55,0,2,5,15,0.972603,0,0,0.0
52977,55,0,2,5,17,0.49863,0,0,0.0
52979,55,0,2,6,3,0.90411,0,0,0.0
52980,55,0,2,6,9,0.920548,0,0,0.0
52981,55,0,2,6,12,0.479452,0,0,0.0
52982,55,0,2,6,15,0.49863,0,0,0.0
52983,55,0,3,1,6,0.221918,0,0,0.0
52984,55,0,3,1,12,1.131507,0,0,0.0
52985,55,0,3,2,5,0.964384,0,0,0.0
52986,55,0,3,2,37,0.928767,0,0,0.0
52987,55,0,3,3,2,1.0,0,0,0.0
52989,55,0,3,3,2,0.964384,0,0,0.0
52990,55,0,3,3,3,0.421918,0,0,0.0
52991,55,0,3,3,7,1.0,0,0,0.0
52992,55,0,3,3,7,0.084932,0,0,0.0
52993,55,0,3,3,16,1.0,0,0,0.0
52994,55,0,3,3,16,0.936986,0,0,0.0
52995,55,0,3,3,18,0.991781,0,0,0.0
52996,55,0,3,4,13,1.0,0,0,0.0
52997,55,0,3,4,18,0.942466,0,0,0.0
52998,55,0,3,4,18,0.0,0,0,0.0
52999,55,0,3,4,18,0.156164,0,0,0.0
53000,55,0,3,5,2,1.0,0,0,0.0
53001,55,0,3,5,12,0.920548,0,0,0.0
53002,55,0,3,5,13,0.882192,0,0,0.0
53003,55,0,3,5,15,0.983562,0,0,0.0
53004,55,0,3,5,16,0.936986,0,0,0.0
53005,55,0,3,5,21,0.967123,0,0,0.0
53006,55,0,3,6,7,0.69863,0,0,0.0
53007,55,0,3,6,8,0.50137,0,0,0.0
53008,55,0,3,6,11,0.49863,0,0,0.0
53009,55,0,3,6,12,0.073973,0,0,0.0
53010,55,0,3,6,15,0.432877,0,0,0.0
53011,55,0,4,1,2,1.0,0,0,0.0
53012,55,0,4,1,4,0.268493,0,0,0.0
53013,55,0,4,1,9,1.0,0,0,0.0
53014,55,0,4,1,11,1.0,0,0,0.0
53015,55,0,4,1,14,1.246575,0,0,0.0
53016,55,0,4,1,14,0.49589,0,0,0.0
53017,55,0,4,1,15,0.619178,0,0,0.0
53018,55,0,4,1,35,0.49589,0,0,0.0
53019,55,0,4,1,35,0.252055,0,0,0.0
53020,55,0,4,1,35,0.369863,0,0,0.0
53021,55,0,4,1,42,0.99726,0,0,0.0
53022,55,0,4,1,42,0.265753,0,0,0.0
53023,55,0,4,2,2,0.961644,0,0,0.0
53024,55,0,4,2,12,0.394521,0,0,0.0
53025,55,0,4,2,15,0.739726,0,0,0.0
53026,55,0,4,2,20,1.0,0,0,0.0
53027,55,0,4,3,0,0.0,0,0,0.0
53028,55,0,4,3,1,0.975342,0,0,0.0
53029,55,0,4,3,4,0.460274,0,0,0.0
53030,55,0,4,3,4,1.0,0,0,0.0
53031,55,0,4,3,5,0.49589,0,0,0.0
53032,55,0,4,3,5,0.50411,0,0,0.0
53033,55,0,4,3,5,0.969863,0,0,0.0
53034,55,0,4,3,6,1.49589,0,0,0.0
53035,55,0,4,3,7,0.893151,0,0,0.0
53036,55,0,4,3,7,0.49863,0,0,0.0
53038,55,0,4,3,9,1.0,0,0,0.0
53039,55,0,4,3,10,0.315068,0,0,0.0
53040,55,0,4,3,14,0.309589,0,0,0.0
53041,55,0,4,3,16,0.99726,0,0,0.0
53042,55,0,4,3,16,0.082192,0,0,0.0
53043,55,0,4,3,18,1.0,0,0,0.0
53044,55,0,4,3,19,1.49589,0,0,0.0
53045,55,0,4,3,20,0.980822,0,0,0.0
53046,55,0,4,3,26,0.369863,0,0,0.0
53047,55,0,4,3,26,1.0,0,0,0.0
53048,55,0,4,4,1,0.89589,0,0,0.0
53049,55,0,4,4,2,0.345205,0,0,0.0
53050,55,0,4,4,5,0.846575,0,0,0.0
53051,55,0,4,4,7,0.082192,0,0,0.0
53052,55,0,4,4,11,0.246575,0,0,0.0
53053,55,0,4,4,11,1.0,0,0,0.0
53054,55,0,4,4,12,0.0,0,0,0.0
53055,55,0,4,4,12,0.876712,0,0,0.0
53056,55,0,4,4,14,0.227397,0,0,0.0
53057,55,0,4,4,17,1.515068,0,0,0.0
53058,55,0,4,4,18,2.353425,0,0,0.0
53060,55,0,4,5,1,1.0,0,0,0.0
53061,55,0,4,5,2,0.0,0,0,0.0
53062,55,0,4,5,4,1.750685,0,0,0.0
53063,55,0,4,5,6,0.441096,0,0,0.0
53064,55,0,4,5,11,1.0,0,0,0.0
53065,55,0,4,5,13,0.484932,0,0,0.0
53066,55,0,4,5,13,0.547945,0,0,0.0
53067,55,0,4,5,13,0.50137,0,0,0.0
53068,55,0,4,5,16,0.0,0,0,0.0
53069,55,0,4,5,16,0.454795,0,0,0.0
53070,55,0,4,5,16,0.463014,0,0,0.0
53071,55,0,4,5,16,1.00274,0,0,0.0
53072,55,0,4,5,16,0.49863,0,0,0.0
53073,55,0,4,5,17,0.964384,0,0,0.0
53074,55,0,4,5,18,1.0,0,0,0.0
53075,55,0,4,5,19,0.942466,0,0,0.0
53076,55,0,4,6,4,0.09863,0,0,0.0
53077,55,0,4,6,4,0.367123,0,0,0.0
53078,55,0,4,6,6,1.046575,0,0,0.0
53079,55,0,4,6,7,1.441096,1,4690,1.0
53080,55,0,4,6,9,1.00274,0,0,0.0
53081,55,0,4,6,10,1.649315,0,0,0.0
53082,55,0,4,6,10,0.786301,0,0,0.0
53083,55,0,4,6,10,1.038356,0,0,0.0
53084,55,0,4,6,11,0.482192,0,0,0.0
53085,55,0,4,6,11,0.50411,0,0,0.0
53086,55,0,4,6,13,0.454795,0,0,0.0
53087,55,0,4,6,13,0.194521,0,0,0.0
53088,55,0,4,6,14,0.49589,0,0,0.0
53089,55,0,4,6,14,0.50411,0,0,0.0
53090,55,0,4,6,15,0.49863,0,0,0.0
53091,55,0,4,6,16,0.49863,0,0,0.0
53092,55,0,4,6,16,1.934247,0,0,0.0
53093,55,0,4,6,17,1.0,0,0,0.0
53094,55,0,4,7,12,0.358904,0,0,0.0
53095,55,0,5,3,3,1.00274,0,0,0.0
53096,55,0,5,3,4,1.0,0,0,0.0
53097,55,0,5,3,17,0.613699,0,0,0.0
53098,55,0,5,4,7,1.0,0,0,0.0
53099,55,0,5,5,16,0.926027,0,0,0.0
53100,55,0,5,6,17,0.512329,0,0,0.0
53101,55,0,6,2,9,0.09863,0,0,0.0
53102,55,0,6,3,4,0.084932,0,0,0.0
53103,55,0,6,3,4,0.320548,0,0,0.0
53104,55,0,6,3,4,0.175342,0,0,0.0
53105,55,0,6,3,6,1.0,0,0,0.0
53106,55,0,6,3,14,0.49589,0,0,0.0
53107,55,0,6,4,16,0.473973,0,0,0.0
53108,55,0,6,5,8,0.989041,0,0,0.0
53109,55,0,6,5,12,0.024658,0,0,0.0
53110,55,0,6,5,17,0.969863,0,0,0.0
53111,55,0,6,5,18,1.0,0,0,0.0
53112,55,0,6,6,12,1.893151,0,0,0.0
53113,55,0,6,6,13,0.520548,0,0,0.0
53114,55,0,7,5,17,0.49589,0,0,0.0
53115,55,1,1,1,1,0.920548,0,0,0.0
53116,55,1,1,1,4,1.0,0,0,0.0
53117,55,1,1,1,7,1.0,0,0,0.0
53118,55,1,1,1,7,0.693151,0,0,0.0
53119,55,1,1,1,7,1.191781,0,0,0.0
53120,55,1,1,1,8,1.0,0,0,0.0
53121,55,1,1,1,9,0.49863,0,0,0.0
53122,55,1,1,1,11,0.465753,0,0,0.0
53123,55,1,1,1,12,0.471233,0,0,0.0
53124,55,1,1,1,14,0.49863,0,0,0.0
53125,55,1,1,1,18,1.0,0,0,0.0
53126,55,1,1,1,31,0.252055,0,0,0.0
53127,55,1,1,1,33,1.0,0,0,0.0
53128,55,1,1,1,37,0.227397,0,0,0.0
53130,55,1,1,2,1,0.50137,0,0,0.0
53132,55,1,1,2,1,0.49589,0,0,0.0
53133,55,1,1,2,2,0.506849,0,0,0.0
53134,55,1,1,2,6,0.49863,0,0,0.0
53135,55,1,1,2,8,0.920548,0,0,0.0
53136,55,1,1,2,15,1.126027,0,0,0.0
53137,55,1,1,2,18,1.0,0,0,0.0
53139,55,1,1,2,31,0.161644,0,0,0.0
53145,55,1,1,3,1,0.0,0,0,0.0
53146,55,1,1,3,1,0.690411,0,0,0.0
53148,55,1,1,3,1,0.50137,0,0,0.0
53150,55,1,1,3,2,0.424658,0,0,0.0
53151,55,1,1,3,2,0.49863,0,0,0.0
53152,55,1,1,3,2,0.50137,0,0,0.0
53153,55,1,1,3,2,0.983562,0,0,0.0
53154,55,1,1,3,2,1.0,0,0,0.0
53156,55,1,1,3,2,2.0,0,0,0.0
53157,55,1,1,3,3,1.50137,0,0,0.0
53158,55,1,1,3,3,0.49589,0,0,0.0
53159,55,1,1,3,3,0.50411,0,0,0.0
53160,55,1,1,3,3,0.731507,0,0,0.0
53161,55,1,1,3,3,2.326027,0,0,0.0
53162,55,1,1,3,4,0.50411,0,0,0.0
53163,55,1,1,3,4,1.0,0,0,0.0
53165,55,1,1,3,4,1.00274,0,0,0.0
53166,55,1,1,3,5,0.49589,0,0,0.0
53167,55,1,1,3,5,0.276712,0,0,0.0
53168,55,1,1,3,5,0.49863,0,0,0.0
53170,55,1,1,3,5,0.50411,0,0,0.0
53171,55,1,1,3,5,2.147945,0,0,0.0
53172,55,1,1,3,6,0.446575,0,0,0.0
53173,55,1,1,3,6,0.235616,0,0,0.0
53174,55,1,1,3,6,0.619178,0,0,0.0
53175,55,1,1,3,7,0.391781,0,0,0.0
53176,55,1,1,3,7,1.0,0,0,0.0
53177,55,1,1,3,7,1.928767,0,0,0.0
53178,55,1,1,3,8,0.786301,0,0,0.0
53179,55,1,1,3,9,0.49863,0,0,0.0
53180,55,1,1,3,9,0.915068,0,0,0.0
53181,55,1,1,3,10,0.49863,0,0,0.0
53182,55,1,1,3,11,0.613699,0,0,0.0
53183,55,1,1,3,12,0.928767,0,0,0.0
53184,55,1,1,3,13,0.353425,0,0,0.0
53185,55,1,1,3,13,0.50411,0,0,0.0
53186,55,1,1,3,13,1.290411,0,0,0.0
53187,55,1,1,3,13,1.676712,0,0,0.0
53188,55,1,1,3,14,0.479452,0,0,0.0
53189,55,1,1,3,14,0.50137,0,0,0.0
53191,55,1,1,3,14,1.0,0,0,0.0
53192,55,1,1,3,15,1.0,0,0,0.0
53193,55,1,1,3,16,1.0,0,0,0.0
53194,55,1,1,3,16,0.50137,0,0,0.0
53196,55,1,1,3,16,6.457534,0,0,0.0
53197,55,1,1,3,17,2.0,0,0,0.0
53198,55,1,1,3,17,0.312329,0,0,0.0
53199,55,1,1,3,17,1.0,0,0,0.0
53200,55,1,1,3,18,0.49589,0,0,0.0
53201,55,1,1,3,18,0.50411,0,0,0.0
53202,55,1,1,3,19,0.49863,0,0,0.0
53203,55,1,1,3,20,0.49863,0,0,0.0
53204,55,1,1,3,20,0.50411,0,0,0.0
53205,55,1,1,3,21,1.0,0,0,0.0
53206,55,1,1,3,22,0.438356,0,0,0.0
53207,55,1,1,3,23,1.084932,0,0,0.0
53208,55,1,1,3,23,0.50411,0,0,0.0
53209,55,1,1,3,24,1.0,0,0,0.0
53210,55,1,1,3,25,0.750685,0,0,0.0
53212,55,1,1,4,1,0.49863,0,0,0.0
53213,55,1,1,4,1,0.50411,0,0,0.0
53214,55,1,1,4,2,0.353425,0,0,0.0
53215,55,1,1,4,2,0.30411,0,0,0.0
53216,55,1,1,4,2,0.134247,0,0,0.0
53217,55,1,1,4,2,0.013699,0,0,0.0
53218,55,1,1,4,2,0.484932,0,0,0.0
53219,55,1,1,4,3,0.947945,0,0,0.0
53220,55,1,1,4,5,0.50411,0,0,0.0
53221,55,1,1,4,5,1.0,0,0,0.0
53222,55,1,1,4,6,0.150685,0,0,0.0
53223,55,1,1,4,8,0.49863,0,0,0.0
53224,55,1,1,4,8,0.126027,0,0,0.0
53225,55,1,1,4,9,0.49589,0,0,0.0
53226,55,1,1,4,9,0.50411,0,0,0.0
53227,55,1,1,4,13,1.054795,0,0,0.0
53228,55,1,1,4,14,1.0,0,0,0.0
53229,55,1,1,4,15,0.438356,0,0,0.0
53230,55,1,1,4,15,2.0,0,0,0.0
53231,55,1,1,4,16,0.230137,0,0,0.0
53232,55,1,1,4,16,0.509589,0,0,0.0
53233,55,1,1,4,16,0.0,0,0,0.0
53234,55,1,1,4,17,0.424658,0,0,0.0
53235,55,1,1,4,17,0.980822,0,0,0.0
53236,55,1,1,4,17,1.482192,0,0,0.0
53237,55,1,1,4,18,0.49863,0,0,0.0
53238,55,1,1,4,18,0.50137,0,0,0.0
53239,55,1,1,4,20,0.49863,0,0,0.0
53240,55,1,1,4,32,1.0,0,0,0.0
53242,55,1,1,5,2,1.0,0,0,0.0
53243,55,1,1,5,6,1.0,0,0,0.0
53244,55,1,1,5,7,1.0,0,0,0.0
53245,55,1,1,5,9,1.490411,0,0,0.0
53246,55,1,1,5,14,0.556164,0,0,0.0
53247,55,1,1,5,15,0.580822,0,0,0.0
53248,55,1,1,5,15,0.40274,0,0,0.0
53249,55,1,1,5,15,1.0,0,0,0.0
53251,55,1,1,5,15,1.252055,0,0,0.0
53252,55,1,1,5,16,0.923288,0,0,0.0
53253,55,1,1,5,16,2.945205,0,0,0.0
53254,55,1,1,5,17,0.427397,0,0,0.0
53255,55,1,1,5,17,1.0,0,0,0.0
53256,55,1,1,5,17,0.49589,0,0,0.0
53257,55,1,1,5,18,0.747945,0,0,0.0
53261,55,1,1,6,2,0.876712,0,0,0.0
53262,55,1,1,6,10,1.189041,0,0,0.0
53263,55,1,1,6,12,1.0,0,0,0.0
53264,55,1,1,6,14,0.010959,0,0,0.0
53265,55,1,1,6,15,0.375342,0,0,0.0
53267,55,1,2,1,1,0.49589,0,0,0.0
53268,55,1,2,1,8,1.49589,0,0,0.0
53269,55,1,2,1,9,1.0,0,0,0.0
53270,55,1,2,1,14,0.068493,0,0,0.0
53271,55,1,2,1,14,1.569863,0,0,0.0
53272,55,1,2,1,15,1.0,0,0,0.0
53273,55,1,2,1,16,0.942466,0,0,0.0
53274,55,1,2,1,17,0.49863,0,0,0.0
53275,55,1,2,1,27,0.358904,0,0,0.0
53276,55,1,2,1,29,1.0,0,0,0.0
53277,55,1,2,1,35,0.452055,0,0,0.0
53278,55,1,2,1,36,1.0,0,0,0.0
53279,55,1,2,1,43,1.0,0,0,0.0
53280,55,1,2,1,47,1.0,0,0,0.0
53281,55,1,2,1,56,0.49589,0,0,0.0
53282,55,1,2,1,56,0.164384,0,0,0.0
53283,55,1,2,2,1,0.49863,0,0,0.0
53284,55,1,2,2,2,0.120548,0,0,0.0
53285,55,1,2,2,3,0.591781,0,0,0.0
53286,55,1,2,2,4,1.073973,0,0,0.0
53287,55,1,2,2,6,1.0,0,0,0.0
53288,55,1,2,2,6,0.923288,0,0,0.0
53289,55,1,2,2,7,0.49863,0,0,0.0
53290,55,1,2,2,7,0.50137,0,0,0.0
53291,55,1,2,2,9,1.0,0,0,0.0
53292,55,1,2,2,9,0.0,0,0,0.0
53294,55,1,2,2,15,0.082192,0,0,0.0
53295,55,1,2,2,16,1.0,0,0,0.0
53296,55,1,2,2,17,1.186301,0,0,0.0
53297,55,1,2,2,17,1.0,0,0,0.0
53298,55,1,2,2,17,1.419178,0,0,0.0
53299,55,1,2,2,18,1.0,0,0,0.0
53300,55,1,2,2,19,0.147945,0,0,0.0
53301,55,1,2,2,22,1.0,0,0,0.0
53302,55,1,2,2,31,0.082192,0,0,0.0
53306,55,1,2,3,1,1.0,0,0,0.0
53308,55,1,2,3,2,0.975342,0,0,0.0
53310,55,1,2,3,2,0.50137,0,0,0.0
53311,55,1,2,3,2,0.09863,0,0,0.0
53314,55,1,2,3,3,1.356164,0,0,0.0
53315,55,1,2,3,3,2.49863,0,0,0.0
53316,55,1,2,3,3,0.539726,0,0,0.0
53318,55,1,2,3,4,1.928767,0,0,0.0
53319,55,1,2,3,4,0.49589,0,0,0.0
53320,55,1,2,3,4,0.20274,0,0,0.0
53321,55,1,2,3,4,2.10411,0,0,0.0
53322,55,1,2,3,5,0.49863,0,0,0.0
53323,55,1,2,3,5,0.553425,0,0,0.0
53325,55,1,2,3,5,0.50137,0,0,0.0
53327,55,1,2,3,5,3.268493,0,0,0.0
53328,55,1,2,3,6,2.019178,0,0,0.0
53329,55,1,2,3,6,0.953425,0,0,0.0
53330,55,1,2,3,6,0.4,0,0,0.0
53331,55,1,2,3,7,1.227397,0,0,0.0
53332,55,1,2,3,7,1.0,0,0,0.0
53333,55,1,2,3,7,0.032877,0,0,0.0
53334,55,1,2,3,7,0.183562,0,0,0.0
53335,55,1,2,3,8,0.991781,0,0,0.0
53336,55,1,2,3,8,1.49589,0,0,0.0
53337,55,1,2,3,8,1.063014,0,0,0.0
53338,55,1,2,3,9,0.49589,0,0,0.0
53339,55,1,2,3,9,1.734247,0,0,0.0
53340,55,1,2,3,10,0.558904,0,0,0.0
53341,55,1,2,3,11,0.372603,0,0,0.0
53342,55,1,2,3,11,0.50411,0,0,0.0
53343,55,1,2,3,12,0.780822,0,0,0.0
53344,55,1,2,3,12,0.309589,0,0,0.0
53345,55,1,2,3,12,1.0,0,0,0.0
53346,55,1,2,3,13,0.50137,0,0,0.0
53348,55,1,2,3,13,1.0,0,0,0.0
53349,55,1,2,3,14,2.019178,0,0,0.0
53350,55,1,2,3,14,0.430137,0,0,0.0
53351,55,1,2,3,14,1.50137,0,0,0.0
53352,55,1,2,3,14,0.038356,0,0,0.0
53353,55,1,2,3,15,1.660274,0,0,0.0
53354,55,1,2,3,15,1.230137,0,0,0.0
53355,55,1,2,3,15,1.49863,0,0,0.0
53356,55,1,2,3,15,0.49863,0,0,0.0
53357,55,1,2,3,15,1.0,0,0,0.0
53358,55,1,2,3,15,1.580822,0,0,0.0
53359,55,1,2,3,16,1.928767,0,0,0.0
53360,55,1,2,3,16,0.912329,0,0,0.0
53361,55,1,2,3,16,0.476712,0,0,0.0
53362,55,1,2,3,16,1.10411,0,0,0.0
53363,55,1,2,3,16,1.0,0,0,0.0
53364,55,1,2,3,16,1.479452,0,0,0.0
53365,55,1,2,3,16,0.00274,0,0,0.0
53366,55,1,2,3,17,0.980822,0,0,0.0
53367,55,1,2,3,17,1.0,0,0,0.0
53368,55,1,2,3,17,1.024658,0,0,0.0
53369,55,1,2,3,17,2.246575,0,0,0.0
53370,55,1,2,3,17,0.027397,0,0,0.0
53371,55,1,2,3,17,3.0,0,0,0.0
53372,55,1,2,3,18,0.49863,0,0,0.0
53373,55,1,2,3,18,1.364384,0,0,0.0
53374,55,1,2,3,19,0.219178,0,0,0.0
53375,55,1,2,3,19,0.583562,0,0,0.0
53376,55,1,2,3,19,0.558904,0,0,0.0
53377,55,1,2,3,20,0.50411,0,0,0.0
53378,55,1,2,3,21,0.153425,0,0,0.0
53379,55,1,2,3,22,0.441096,0,0,0.0
53380,55,1,2,3,23,0.49863,0,0,0.0
53381,55,1,2,3,23,0.50411,0,0,0.0
53382,55,1,2,3,23,1.0,0,0,0.0
53383,55,1,2,3,23,1.753425,0,0,0.0
53384,55,1,2,3,24,0.934247,0,0,0.0
53385,55,1,2,3,25,1.0,0,0,0.0
53386,55,1,2,3,26,1.476712,0,0,0.0
53387,55,1,2,3,26,0.50137,0,0,0.0
53388,55,1,2,3,27,0.463014,0,0,0.0
53390,55,1,2,4,1,0.926027,0,0,0.0
53392,55,1,2,4,2,1.358904,0,0,0.0
53393,55,1,2,4,2,1.126027,0,0,0.0
53394,55,1,2,4,2,0.49589,0,0,0.0
53395,55,1,2,4,2,0.991781,0,0,0.0
53397,55,1,2,4,4,0.819178,0,0,0.0
53398,55,1,2,4,4,0.49589,0,0,0.0
53399,55,1,2,4,4,0.50411,0,0,0.0
53401,55,1,2,4,4,2.093151,0,0,0.0
53402,55,1,2,4,5,0.430137,0,0,0.0
53403,55,1,2,4,5,0.50137,0,0,0.0
53404,55,1,2,4,5,0.545205,0,0,0.0
53405,55,1,2,4,5,0.419178,0,0,0.0
53406,55,1,2,4,5,0.808219,0,0,0.0
53407,55,1,2,4,6,0.586301,0,0,0.0
53408,55,1,2,4,6,0.005479,0,0,0.0
53409,55,1,2,4,6,0.980822,0,0,0.0
53410,55,1,2,4,6,1.0,0,0,0.0
53411,55,1,2,4,7,1.0,0,0,0.0
53412,55,1,2,4,8,0.49863,0,0,0.0
53413,55,1,2,4,8,1.0,0,0,0.0
53414,55,1,2,4,9,0.994521,0,0,0.0
53415,55,1,2,4,10,1.0,0,0,0.0
53416,55,1,2,4,11,1.0,0,0,0.0
53417,55,1,2,4,12,0.49589,0,0,0.0
53418,55,1,2,4,12,0.419178,0,0,0.0
53419,55,1,2,4,12,0.868493,0,0,0.0
53420,55,1,2,4,12,0.917808,0,0,0.0
53421,55,1,2,4,13,1.336986,0,0,0.0
53422,55,1,2,4,13,0.0,0,0,0.0
53423,55,1,2,4,15,0.441096,0,0,0.0
53424,55,1,2,4,15,0.49863,0,0,0.0
53425,55,1,2,4,15,2.380822,0,0,0.0
53426,55,1,2,4,16,1.235616,0,0,0.0
53427,55,1,2,4,16,1.0,0,0,0.0
53428,55,1,2,4,16,0.50411,0,0,0.0
53429,55,1,2,4,16,1.791781,0,0,0.0
53430,55,1,2,4,17,0.50411,0,0,0.0
53431,55,1,2,4,17,0.49863,0,0,0.0
53432,55,1,2,4,17,1.50137,0,0,0.0
53433,55,1,2,4,17,1.0,0,0,0.0
53434,55,1,2,4,18,1.0,0,0,0.0
53435,55,1,2,4,19,1.972603,0,0,0.0
53436,55,1,2,4,20,0.336986,0,0,0.0
53437,55,1,2,4,20,1.00274,0,0,0.0
53438,55,1,2,4,22,1.0,0,0,0.0
53440,55,1,2,4,22,0.945205,0,0,0.0
53441,55,1,2,4,24,1.0,0,0,0.0
53442,55,1,2,4,26,0.953425,0,0,0.0
53443,55,1,2,4,35,0.49863,0,0,0.0
53444,55,1,2,5,0,0.0,0,0,0.0
53445,55,1,2,5,1,0.493151,0,0,0.0
53446,55,1,2,5,1,0.068493,0,0,0.0
53447,55,1,2,5,1,0.720548,0,0,0.0
53448,55,1,2,5,1,0.178082,0,0,0.0
53450,55,1,2,5,2,1.80274,0,0,0.0
53451,55,1,2,5,3,0.49589,0,0,0.0
53452,55,1,2,5,3,0.649315,0,0,0.0
53453,55,1,2,5,3,1.00274,0,0,0.0
53455,55,1,2,5,4,0.49863,0,0,0.0
53456,55,1,2,5,4,0.50137,0,0,0.0
53457,55,1,2,5,4,0.956164,0,0,0.0
53458,55,1,2,5,5,0.49863,0,0,0.0
53459,55,1,2,5,5,0.50137,0,0,0.0
53460,55,1,2,5,6,0.747945,0,0,0.0
53461,55,1,2,5,6,0.750685,0,0,0.0
53462,55,1,2,5,8,0.50137,0,0,0.0
53463,55,1,2,5,9,0.50411,0,0,0.0
53464,55,1,2,5,9,1.49589,0,0,0.0
53465,55,1,2,5,10,3.041096,0,0,0.0
53466,55,1,2,5,12,0.446575,0,0,0.0
53467,55,1,2,5,12,1.0,0,0,0.0
53468,55,1,2,5,12,1.010959,0,0,0.0
53469,55,1,2,5,13,2.59726,0,0,0.0
53470,55,1,2,5,13,1.506849,0,0,0.0
53471,55,1,2,5,14,0.460274,0,0,0.0
53472,55,1,2,5,14,0.947945,0,0,0.0
53473,55,1,2,5,14,1.367123,0,0,0.0
53474,55,1,2,5,14,0.161644,0,0,0.0
53475,55,1,2,5,14,1.0,0,0,0.0
53476,55,1,2,5,15,0.964384,0,0,0.0
53477,55,1,2,5,15,2.764384,0,0,0.0
53478,55,1,2,5,16,0.49863,0,0,0.0
53479,55,1,2,5,16,0.49589,0,0,0.0
53480,55,1,2,5,16,0.986301,0,0,0.0
53481,55,1,2,5,16,2.49863,0,0,0.0
53482,55,1,2,5,17,0.49589,0,0,0.0
53483,55,1,2,5,17,0.991781,0,0,0.0
53484,55,1,2,5,17,7.153425,0,0,0.0
53485,55,1,2,5,18,1.0,0,0,0.0
53486,55,1,2,5,18,1.643836,0,0,0.0
53487,55,1,2,5,19,1.350685,0,0,0.0
53488,55,1,2,5,19,0.49589,0,0,0.0
