owner_age,owner_gender,geo_zone,vehicle_classification,vehicle_age,claim_frequency
63,1,2,5,2,0.0
63,1,2,5,2,0.0
63,1,2,5,4,0.0
63,1,2,5,7,0.0
63,1,2,5,8,0.0
63,1,2,5,9,0.0
63,1,2,5,10,0.0
63,1,2,5,14,0.0
63,1,2,5,14,0.8732061072035138
63,1,2,5,17,0.0
63,1,2,6,1,1.048850197970475
63,1,2,6,4,0.0
63,1,2,6,10,0.0
63,1,2,6,12,0.0
63,1,2,6,18,0.0
63,1,3,1,12,0.0
63,1,3,1,14,0.0
63,1,3,1,19,0.0
63,1,3,1,22,0.0
63,1,3,1,24,0.0
63,1,3,1,25,0.0
63,1,3,1,28,0.0
63,1,3,1,37,0.0
63,1,3,1,37,0.0
63,1,3,1,43,0.0
63,1,3,1,45,0.0
63,1,3,1,45,0.0
63,1,3,1,47,0.0
63,1,3,1,56,0.0
63,1,3,2,2,0.0
63,1,3,2,7,0.0
63,1,3,2,13,0.0
63,1,3,2,14,0.0
63,1,3,2,14,0.0
63,1,3,2,15,0.0
63,1,3,2,16,0.0
63,1,3,2,16,0.0
63,1,3,2,16,0.0
63,1,3,2,16,0.0
63,1,3,2,19,0.0
63,1,3,2,19,0.0
63,1,3,2,41,0.0
63,1,3,2,51,0.0
63,1,3,3,0,0.0
63,1,3,3,1,0.0
63,1,3,3,2,0.0
63,1,3,3,3,0.0
63,1,3,3,3,0.0
63,1,3,3,3,0.0
63,1,3,3,3,0.0
63,1,3,3,4,0.0
63,1,3,3,6,0.0
63,1,3,3,9,0.0
63,1,3,3,13,0.0
63,1,3,3,14,0.0
63,1,3,3,14,0.0
63,1,3,3,14,0.0
63,1,3,3,14,0.0
63,1,3,3,15,0.0
63,1,3,3,15,0.0
63,1,3,3,15,0.0
63,1,3,3,15,0.0
63,1,3,3,15,0.0
63,1,3,3,15,0.0
63,1,3,3,16,0.0
63,1,3,3,16,0.0
63,1,3,3,16,0.0
63,1,3,3,16,0.0
63,1,3,3,16,0.0
63,1,3,3,17,0.0
63,1,3,3,17,0.0
63,1,3,3,17,0.0
63,1,3,3,17,0.0
63,1,3,3,18,0.0
63,1,3,3,19,0.0
63,1,3,3,19,0.0
63,1,3,3,24,0.0
63,1,3,4,2,0.0
63,1,3,4,3,0.0
63,1,3,4,4,0.0
63,1,3,4,7,0.0
63,1,3,4,8,0.0
63,1,3,4,12,0.0
63,1,3,4,12,0.0
63,1,3,4,16,0.0
63,1,3,4,16,0.0
63,1,3,4,17,0.0
63,1,3,4,24,0.0
63,1,3,5,2,0.0
63,1,3,5,3,0.0
63,1,3,5,8,0.0
63,1,3,5,9,0.0
63,1,3,5,10,0.0
63,1,3,5,10,0.0
63,1,3,5,10,0.0
63,1,3,5,13,0.0
63,1,3,5,13,0.0
63,1,3,5,14,0.0
63,1,3,5,15,0.0
63,1,3,5,16,0.0
63,1,3,5,16,0.0
63,1,3,5,17,0.0
63,1,3,5,17,0.0
63,1,3,5,18,0.0
63,1,3,5,18,0.0
63,1,3,5,18,0.0
63,1,3,6,12,0.0
63,1,3,6,14,0.0
63,1,3,6,15,0.0
63,1,3,6,15,0.0
63,1,3,6,15,0.0
63,1,3,6,16,0.0
63,1,4,1,1,0.0
63,1,4,1,1,0.0
63,1,4,1,2,0.0
63,1,4,1,2,0.0
63,1,4,1,2,0.0
63,1,4,1,5,0.0
63,1,4,1,6,0.0
63,1,4,1,6,0.0
63,1,4,1,8,0.0
63,1,4,1,10,0.0
63,1,4,1,11,0.0
63,1,4,1,12,0.0
63,1,4,1,13,0.0
63,1,4,1,14,0.0
63,1,4,1,15,0.0
63,1,4,1,17,0.0
63,1,4,1,17,0.0
63,1,4,1,19,0.0
63,1,4,1,24,0.0
63,1,4,1,28,0.0
63,1,4,1,30,0.0
63,1,4,1,35,0.0
63,1,4,1,38,0.0
63,1,4,1,41,0.0
63,1,4,1,42,0.0
63,1,4,1,42,0.0
63,1,4,1,44,0.0
63,1,4,1,46,0.0
63,1,4,1,46,0.0
63,1,4,1,48,0.0
63,1,4,1,55,0.0
63,1,4,1,55,0.0
63,1,4,2,1,0.0
63,1,4,2,2,0.0
63,1,4,2,3,0.0
63,1,4,2,6,0.0
63,1,4,2,7,0.0
63,1,4,2,8,0.0
63,1,4,2,12,0.0
63,1,4,2,14,0.0
63,1,4,2,15,0.0
63,1,4,2,15,0.0
63,1,4,2,15,0.0
63,1,4,2,16,0.0
63,1,4,2,17,0.0
63,1,4,2,17,0.0
63,1,4,2,17,0.0
63,1,4,2,17,0.0
63,1,4,2,17,0.0
63,1,4,2,17,0.0
63,1,4,2,18,0.0
63,1,4,2,19,0.0
63,1,4,2,50,0.0
63,1,4,2,50,0.0
63,1,4,3,0,0.0
63,1,4,3,0,0.0
63,1,4,3,1,0.0
63,1,4,3,1,0.0
63,1,4,3,1,0.0
63,1,4,3,1,0.0
63,1,4,3,1,0.0
63,1,4,3,2,0.0
63,1,4,3,2,0.0
63,1,4,3,2,0.0
63,1,4,3,3,0.0
63,1,4,3,3,0.0
63,1,4,3,4,0.0
63,1,4,3,4,0.0
63,1,4,3,5,0.0
63,1,4,3,5,0.0
63,1,4,3,5,0.0
63,1,4,3,5,0.0
63,1,4,3,5,0.0
63,1,4,3,6,0.0
63,1,4,3,6,0.0
63,1,4,3,7,0.0
63,1,4,3,7,0.0
63,1,4,3,8,0.0
63,1,4,3,9,0.0
63,1,4,3,9,0.0
63,1,4,3,9,0.0
63,1,4,3,10,0.0
63,1,4,3,10,0.0
63,1,4,3,10,0.0
63,1,4,3,11,0.0
63,1,4,3,12,0.0
63,1,4,3,12,0.0
63,1,4,3,12,0.0
63,1,4,3,12,0.0
63,1,4,3,13,0.0
63,1,4,3,13,0.0
63,1,4,3,13,0.0
63,1,4,3,14,0.0
63,1,4,3,14,0.0
63,1,4,3,14,0.0
63,1,4,3,15,0.0
63,1,4,3,15,0.0
63,1,4,3,15,0.0
63,1,4,3,15,0.0
63,1,4,3,16,0.0
63,1,4,3,16,0.0
63,1,4,3,16,0.0
63,1,4,3,16,0.0
63,1,4,3,16,0.0
63,1,4,3,16,0.0
63,1,4,3,17,0.0
63,1,4,3,17,0.0
63,1,4,3,17,0.0
63,1,4,3,17,0.0
63,1,4,3,18,0.0
63,1,4,3,18,0.0
63,1,4,3,18,0.0
63,1,4,3,18,0.0
63,1,4,3,19,0.0
63,1,4,3,19,0.0
63,1,4,3,21,0.0
63,1,4,3,21,0.0
63,1,4,3,21,0.0
63,1,4,3,22,0.0
63,1,4,3,22,0.0
63,1,4,3,22,0.0
63,1,4,3,24,0.0
63,1,4,3,26,0.0
63,1,4,3,26,0.0
63,1,4,3,34,0.0
63,1,4,4,0,0.0
63,1,4,4,0,0.0
63,1,4,4,0,0.0
63,1,4,4,1,0.0
63,1,4,4,1,0.0
63,1,4,4,1,0.0
63,1,4,4,2,0.0
63,1,4,4,2,0.0
63,1,4,4,2,0.0
63,1,4,4,3,0.0
63,1,4,4,3,0.0
63,1,4,4,3,0.0
63,1,4,4,4,0.0
63,1,4,4,4,0.0
63,1,4,4,5,0.0
63,1,4,4,5,0.0
63,1,4,4,6,0.0
63,1,4,4,7,0.0
63,1,4,4,8,0.0
63,1,4,4,8,0.0
63,1,4,4,9,0.0
63,1,4,4,9,0.0
63,1,4,4,10,0.0
63,1,4,4,11,0.0
63,1,4,4,11,0.0
63,1,4,4,11,0.0
63,1,4,4,12,0.0
63,1,4,4,13,0.0
63,1,4,4,14,0.0
63,1,4,4,14,0.0
63,1,4,4,15,0.0
63,1,4,4,15,0.0
63,1,4,4,15,0.0
63,1,4,4,15,0.0
63,1,4,4,16,0.0
63,1,4,4,16,0.0
63,1,4,4,16,0.0
63,1,4,4,17,0.0
63,1,4,4,17,0.0
63,1,4,4,17,0.0
63,1,4,4,18,0.0
63,1,4,4,18,0.0
63,1,4,4,19,0.0
63,1,4,4,19,0.0
63,1,4,4,20,0.0
63,1,4,4,22,0.0
63,1,4,4,22,0.0
63,1,4,4,23,0.0
63,1,4,4,23,0.0
63,1,4,4,23,0.0
63,1,4,4,37,0.0
63,1,4,5,0,0.0
63,1,4,5,1,0.0
63,1,4,5,2,0.0
63,1,4,5,5,0.0
63,1,4,5,6,0.0
63,1,4,5,6,0.0
63,1,4,5,7,0.0
63,1,4,5,8,0.0
63,1,4,5,10,0.0
63,1,4,5,11,0.0
63,1,4,5,12,0.0
63,1,4,5,13,0.0
63,1,4,5,14,0.0
63,1,4,5,14,0.0
63,1,4,5,15,0.0
63,1,4,5,15,0.0
63,1,4,5,15,0.0
63,1,4,5,15,0.0
63,1,4,5,15,0.0
63,1,4,5,16,0.0
63,1,4,5,16,0.0
63,1,4,5,16,0.0
63,1,4,5,17,0.0
63,1,4,5,17,0.0
63,1,4,5,17,0.0
63,1,4,5,17,0.0
63,1,4,5,18,0.0
63,1,4,5,18,0.0
63,1,4,5,19,0.0
63,1,4,5,19,0.0
63,1,4,5,19,0.0
63,1,4,5,19,0.0
63,1,4,5,20,0.0
63,1,4,6,3,0.0
63,1,4,6,4,0.0
63,1,4,6,7,0.7005759434831375
63,1,4,6,8,0.0
63,1,4,6,8,0.0
63,1,4,6,9,0.0
63,1,4,6,9,0.0
63,1,4,6,11,0.0
63,1,4,6,12,0.0
63,1,4,6,12,0.0
63,1,4,6,13,0.0
63,1,4,6,14,0.0
63,1,4,6,16,0.0
63,1,4,7,46,0.0
63,1,5,1,5,0.0
63,1,5,1,12,0.0
63,1,5,1,12,0.0
63,1,5,1,14,0.0
63,1,5,1,45,0.0
63,1,5,1,46,0.0
63,1,5,3,13,0.0
63,1,5,3,13,0.0
63,1,5,3,17,0.0
63,1,5,3,19,0.0
63,1,5,3,47,0.0
63,1,5,4,17,0.0
63,1,5,5,0,0.0
63,1,5,5,0,0.0
63,1,5,5,1,0.0
63,1,5,5,13,0.0
63,1,5,5,14,0.0
63,1,5,6,14,0.0
63,1,6,1,14,0.0
63,1,6,1,15,0.0
63,1,6,1,32,0.0
63,1,6,1,46,0.0
63,1,6,1,70,0.0
63,1,6,2,4,0.0
63,1,6,3,1,0.0
63,1,6,3,2,0.0
63,1,6,3,2,0.0
63,1,6,3,4,0.0
63,1,6,3,6,0.0
63,1,6,3,7,0.0
63,1,6,3,12,0.0
63,1,6,3,16,0.0
63,1,6,3,16,0.0
63,1,6,3,17,0.0
63,1,6,3,18,0.0
63,1,6,3,19,0.0
63,1,6,3,22,0.0
63,1,6,3,22,0.0
63,1,6,3,25,0.0
63,1,6,4,0,0.0
63,1,6,4,8,0.0
63,1,6,4,12,0.0
63,1,6,4,24,0.0
63,1,6,5,13,0.0
63,1,6,5,16,0.0
63,1,6,5,16,0.0
63,1,6,5,16,0.0
63,1,6,5,21,0.0
63,1,6,6,10,0.0
63,1,6,6,16,0.0
63,1,6,6,16,0.0
63,1,7,1,41,0.0
63,1,7,3,14,0.0
63,1,7,5,16,0.0
64,0,1,3,8,0.0
64,0,1,3,8,0.0
64,0,2,1,14,0.0
64,0,2,1,45,0.0
64,0,2,3,11,0.0
64,0,2,5,4,8.90242056815248
64,0,2,5,14,0.0
64,0,2,5,14,0.0
64,0,2,6,16,0.0
64,0,3,3,18,0.0
64,0,3,5,14,0.0
64,0,3,5,16,0.0
64,0,3,6,11,0.0
64,0,3,6,14,0.0
64,0,4,1,4,0.0
64,0,4,1,4,0.0
64,0,4,1,42,0.0
64,0,4,3,1,0.0
64,0,4,3,1,0.0
64,0,4,3,2,0.0
64,0,4,6,1,0.0
64,0,4,6,7,0.0
64,0,4,6,7,0.0
64,0,6,1,32,0.0
64,0,6,3,17,0.0
64,0,6,6,12,0.0
64,1,1,1,1,0.0
64,1,1,1,28,0.0
64,1,1,1,58,0.0
64,1,1,1,66,0.0
64,1,1,2,6,0.0
64,1,1,2,6,0.0
64,1,1,2,21,0.0
64,1,1,3,0,0.0
64,1,1,3,1,0.0
64,1,1,3,2,0.0
64,1,1,3,4,0.0
64,1,1,3,4,0.0
64,1,1,3,6,0.0
64,1,1,3,6,0.0
64,1,1,3,8,0.0
64,1,1,3,12,0.0
64,1,1,3,12,0.0
64,1,1,3,12,0.0
64,1,1,3,13,0.0
64,1,1,3,13,0.0
64,1,1,3,13,0.0
64,1,1,3,13,0.0
64,1,1,3,14,0.0
64,1,1,3,15,0.0
64,1,1,3,18,0.0
64,1,1,3,18,0.0
64,1,1,4,1,0.0
64,1,1,4,2,0.0
64,1,1,4,4,0.0
64,1,1,4,5,0.0
64,1,1,4,9,0.0
64,1,1,5,0,0.0
64,1,1,5,4,0.0
64,1,1,5,12,0.0
64,1,1,5,13,0.0
64,1,1,6,1,0.0
64,1,1,6,2,0.0
64,1,1,6,15,0.0
64,1,2,1,6,0.0
64,1,2,1,6,0.0
64,1,2,1,16,2.0054950564546856
64,1,2,1,25,0.0
64,1,2,1,37,0.0
64,1,2,1,43,0.0
64,1,2,1,52,0.0
64,1,2,1,68,0.0
64,1,2,2,2,0.0
64,1,2,2,2,0.0
64,1,2,2,2,0.0
64,1,2,2,5,0.0
64,1,2,2,9,0.0
64,1,2,2,13,0.0
64,1,2,2,14,0.0
64,1,2,2,14,0.0
64,1,2,2,14,0.0
64,1,2,2,17,0.0
64,1,2,2,19,0.0
64,1,2,2,57,0.0
64,1,2,3,0,0.0
64,1,2,3,0,22.812300392371565
64,1,2,3,1,0.0
64,1,2,3,2,0.0
64,1,2,3,2,0.0
64,1,2,3,3,0.0
64,1,2,3,4,0.0
64,1,2,3,4,0.0
64,1,2,3,5,0.0
64,1,2,3,5,0.0
64,1,2,3,11,0.0
64,1,2,3,12,0.0
64,1,2,3,13,0.0
64,1,2,3,13,0.0
64,1,2,3,13,0.0
64,1,2,3,14,0.0
64,1,2,3,14,0.0
64,1,2,3,14,0.0
64,1,2,3,15,0.0
64,1,2,3,15,0.0
64,1,2,3,16,0.0
64,1,2,3,16,0.0
64,1,2,3,17,0.0
64,1,2,4,2,0.0
64,1,2,4,2,0.0
64,1,2,4,3,0.0
64,1,2,4,4,0.0
64,1,2,4,9,0.0
64,1,2,4,12,0.0
64,1,2,4,13,0.0
64,1,2,4,13,0.0
64,1,2,4,15,0.0
64,1,2,4,16,0.0
64,1,2,4,16,0.0
64,1,2,5,1,0.0
64,1,2,5,10,0.0
64,1,2,5,11,0.0
64,1,2,5,13,0.0
64,1,2,5,15,0.0
64,1,2,5,15,0.0
64,1,2,5,18,0.0
64,1,2,6,0,0.0
64,1,2,6,1,0.0
64,1,2,6,2,0.0
64,1,2,6,5,0.0
64,1,2,6,9,0.0
64,1,2,6,14,0.0
64,1,2,7,14,0.0
64,1,3,1,3,0.0
64,1,3,1,13,0.0
64,1,3,1,15,0.0
64,1,3,1,15,0.0
64,1,3,1,23,0.0
64,1,3,1,23,0.0
64,1,3,1,25,0.0
64,1,3,1,29,0.0
64,1,3,1,48,0.0
64,1,3,2,14,0.0
64,1,3,2,14,0.0
64,1,3,2,15,0.0
64,1,3,2,16,0.0
64,1,3,2,17,0.0
64,1,3,2,17,0.0
64,1,3,2,17,0.0
64,1,3,2,17,0.0
64,1,3,2,20,0.0
64,1,3,2,40,0.0
64,1,3,2,42,0.0
64,1,3,2,52,0.0
64,1,3,3,0,0.0
64,1,3,3,1,0.0
64,1,3,3,2,0.0
64,1,3,3,3,0.0
64,1,3,3,4,0.0
64,1,3,3,4,0.0
64,1,3,3,4,0.0
64,1,3,3,4,0.0
64,1,3,3,5,0.0
64,1,3,3,7,0.0
64,1,3,3,11,0.0
64,1,3,3,13,0.0
64,1,3,3,15,0.0
64,1,3,3,15,0.0
64,1,3,3,15,0.0
64,1,3,3,16,0.0
64,1,3,3,16,0.0
64,1,3,3,17,0.0
64,1,3,3,17,0.0
64,1,3,3,18,0.0
64,1,3,3,18,0.0
64,1,3,3,20,0.0
64,1,3,4,2,0.0
64,1,3,4,6,0.0
64,1,3,4,6,0.0
64,1,3,4,9,0.0
64,1,3,4,12,0.0
64,1,3,4,13,0.0
64,1,3,4,13,0.0
64,1,3,4,16,0.0
64,1,3,4,17,0.0
64,1,3,4,18,0.0
64,1,3,4,22,0.0
64,1,3,4,25,0.0
64,1,3,4,25,0.0
64,1,3,5,9,0.0
64,1,3,5,10,0.0
64,1,3,5,14,0.0
64,1,3,5,14,0.0
64,1,3,5,15,0.0
64,1,3,5,16,0.0
64,1,3,5,17,0.0
64,1,3,5,17,0.0
64,1,3,5,17,0.0
64,1,3,5,18,0.0
64,1,3,5,19,0.0
64,1,3,5,19,0.0
64,1,3,6,1,0.0
64,1,3,6,4,0.0
64,1,3,6,10,0.0
64,1,3,6,12,0.0
64,1,3,6,13,0.0
64,1,3,6,14,0.0
64,1,3,6,16,0.0
64,1,3,6,18,0.0
64,1,3,7,1,0.0
64,1,4,1,2,0.0
64,1,4,1,3,0.0
64,1,4,1,3,0.0
64,1,4,1,5,0.0
64,1,4,1,6,0.0
64,1,4,1,7,0.0
64,1,4,1,9,0.0
64,1,4,1,11,0.0
64,1,4,1,12,0.0
64,1,4,1,12,0.0
64,1,4,1,12,0.0
64,1,4,1,13,0.0
64,1,4,1,13,0.0
64,1,4,1,14,0.0
64,1,4,1,15,0.0
64,1,4,1,15,0.0
64,1,4,1,16,0.0
64,1,4,1,17,0.0
64,1,4,1,18,0.0
64,1,4,1,18,0.0
64,1,4,1,29,0.0
64,1,4,1,36,0.0
64,1,4,1,38,0.0
64,1,4,1,39,0.0
64,1,4,1,40,0.0
64,1,4,1,41,0.0
64,1,4,1,42,0.0
64,1,4,1,42,0.0
64,1,4,1,43,0.0
64,1,4,1,43,0.0
64,1,4,1,43,0.0
64,1,4,1,45,0.0
64,1,4,1,47,0.0
64,1,4,1,48,0.0
64,1,4,1,55,0.0
64,1,4,1,56,0.0
64,1,4,1,56,0.0
64,1,4,1,57,0.0
64,1,4,2,0,0.0
64,1,4,2,2,0.0
64,1,4,2,2,0.0
64,1,4,2,3,0.0
64,1,4,2,4,0.0
64,1,4,2,5,0.0
64,1,4,2,8,0.0
64,1,4,2,13,0.0
64,1,4,2,13,0.0
64,1,4,2,13,0.0
64,1,4,2,15,0.0
64,1,4,2,16,0.0
64,1,4,2,16,0.0
64,1,4,2,16,0.0
64,1,4,2,16,0.0
64,1,4,2,16,0.0
64,1,4,2,17,0.0
64,1,4,2,18,0.0
64,1,4,2,18,0.0
64,1,4,2,18,0.0
64,1,4,2,36,0.0
64,1,4,2,44,0.0
64,1,4,2,51,0.0
64,1,4,2,51,0.0
64,1,4,3,1,0.0
64,1,4,3,1,0.0
64,1,4,3,1,0.0
64,1,4,3,2,0.0
64,1,4,3,2,0.0
64,1,4,3,2,0.0
64,1,4,3,2,0.0
64,1,4,3,3,0.0
64,1,4,3,3,0.0
64,1,4,3,3,0.0
64,1,4,3,3,0.0
64,1,4,3,4,0.0
64,1,4,3,4,0.0
64,1,4,3,5,0.0
64,1,4,3,5,0.0
64,1,4,3,5,0.0
64,1,4,3,6,0.0
64,1,4,3,6,0.0
64,1,4,3,7,0.0
64,1,4,3,7,0.0
64,1,4,3,8,0.0
64,1,4,3,8,0.0
64,1,4,3,9,0.0
64,1,4,3,10,0.0
64,1,4,3,10,0.0
64,1,4,3,11,0.0
64,1,4,3,11,0.0
64,1,4,3,12,0.0
64,1,4,3,12,0.0
64,1,4,3,12,0.0
64,1,4,3,13,0.0
64,1,4,3,13,0.0
64,1,4,3,13,0.0
64,1,4,3,13,0.0
64,1,4,3,13,0.0
64,1,4,3,14,0.0
64,1,4,3,14,0.0
64,1,4,3,14,0.0
64,1,4,3,15,0.0
64,1,4,3,15,0.0
64,1,4,3,15,0.0
64,1,4,3,16,0.0
64,1,4,3,16,0.0
64,1,4,3,16,0.0
64,1,4,3,16,0.0
64,1,4,3,17,0.0
64,1,4,3,17,0.0
64,1,4,3,17,0.0
64,1,4,3,17,0.0
64,1,4,3,17,0.0
64,1,4,3,18,0.0
64,1,4,3,18,0.0
64,1,4,3,19,0.0
64,1,4,3,20,0.0
64,1,4,3,20,0.0
64,1,4,3,22,0.0
64,1,4,3,22,0.0
64,1,4,3,24,0.0
64,1,4,3,24,0.5162659926297867
64,1,4,3,25,0.0
64,1,4,3,27,0.0
64,1,4,3,34,0.0
64,1,4,3,35,0.0
64,1,4,4,1,0.0
64,1,4,4,1,0.0
64,1,4,4,2,0.0
64,1,4,4,2,0.0
64,1,4,4,3,0.0
64,1,4,4,4,0.0
64,1,4,4,4,0.0
64,1,4,4,4,0.0
64,1,4,4,5,0.0
64,1,4,4,6,0.0
64,1,4,4,6,0.0
64,1,4,4,6,0.0
64,1,4,4,8,0.0
64,1,4,4,8,0.0
64,1,4,4,9,0.0
64,1,4,4,10,1.0
64,1,4,4,11,0.0
64,1,4,4,11,0.0
64,1,4,4,12,0.0
64,1,4,4,12,0.0
64,1,4,4,13,0.0
64,1,4,4,14,0.0
64,1,4,4,15,0.0
64,1,4,4,15,0.0
64,1,4,4,16,0.0
64,1,4,4,16,0.0
64,1,4,4,17,0.0
64,1,4,4,17,0.0
64,1,4,4,17,0.0
64,1,4,4,18,0.0
64,1,4,4,18,0.0
64,1,4,4,18,0.0
64,1,4,4,19,0.0
64,1,4,4,20,0.0
64,1,4,4,21,0.0
64,1,4,4,22,0.0
64,1,4,4,23,0.0
64,1,4,4,24,0.0
64,1,4,4,24,0.0
64,1,4,4,24,0.0
64,1,4,4,29,0.0
64,1,4,4,38,0.0
64,1,4,5,0,0.0
64,1,4,5,1,0.0
64,1,4,5,5,0.0
64,1,4,5,5,0.0
64,1,4,5,7,0.0
64,1,4,5,10,0.0
64,1,4,5,10,0.0
64,1,4,5,11,0.0
64,1,4,5,11,0.0
64,1,4,5,12,0.0
64,1,4,5,12,0.0
64,1,4,5,12,0.0
64,1,4,5,13,0.0
64,1,4,5,13,0.0
64,1,4,5,14,0.0
64,1,4,5,14,0.0
64,1,4,5,14,0.0
64,1,4,5,15,0.0
64,1,4,5,16,0.0
64,1,4,5,16,0.0
64,1,4,5,16,0.0
64,1,4,5,16,0.0
64,1,4,5,17,0.0
64,1,4,5,17,0.0
64,1,4,5,18,0.0
64,1,4,5,18,0.0
64,1,4,5,19,0.0
64,1,4,5,19,0.0
64,1,4,5,20,0.0
64,1,4,6,1,0.0
64,1,4,6,1,0.0
64,1,4,6,8,0.0
64,1,4,6,9,0.0
64,1,4,6,9,0.0
64,1,4,6,10,0.0
64,1,4,6,11,0.0
64,1,4,6,12,0.0
64,1,4,6,13,0.0
64,1,4,6,14,0.0
64,1,4,6,14,0.0
64,1,4,6,15,0.0
64,1,4,6,16,0.0
64,1,4,6,17,0.0
64,1,5,1,6,0.0
64,1,5,1,13,0.0
64,1,5,1,13,0.0
64,1,5,1,15,0.0
64,1,5,1,68,0.0
64,1,5,1,68,0.0
64,1,5,3,12,0.0
64,1,5,3,14,0.0
64,1,5,3,14,0.0
64,1,5,3,17,0.0
64,1,5,4,15,0.0
64,1,5,5,1,0.0
64,1,5,5,1,0.0
64,1,5,5,2,0.0
64,1,5,5,2,0.0
64,1,5,5,14,0.0
64,1,5,6,15,0.0
64,1,6,1,3,0.0
64,1,6,1,42,0.0
64,1,6,1,47,0.0
64,1,6,2,1,0.0
64,1,6,2,43,0.0
64,1,6,3,1,0.0
64,1,6,3,1,0.0
64,1,6,3,2,0.0
64,1,6,3,3,0.0
64,1,6,3,5,0.0
64,1,6,3,7,0.0
64,1,6,3,8,0.0
64,1,6,3,16,0.0
64,1,6,3,16,0.0
64,1,6,3,20,0.0
64,1,6,3,23,0.0
64,1,6,3,48,0.0
64,1,6,4,1,0.0
64,1,6,4,9,0.0
64,1,6,4,13,0.0
64,1,6,5,3,0.0
64,1,6,5,14,0.0
64,1,6,5,22,0.0
64,1,6,6,17,0.0
64,1,7,1,42,0.0
64,1,7,1,42,0.0
64,1,7,3,15,0.0
64,1,7,3,15,0.0
64,1,7,5,17,0.0
65,0,1,3,9,0.0
65,0,1,5,18,0.0
65,0,2,3,12,0.0
65,0,2,5,15,0.0
65,0,2,5,15,0.0
65,0,3,4,3,0.0
65,0,3,5,1,0.0
65,0,3,5,14,0.0
65,0,3,5,15,0.0
65,0,3,6,12,0.0
65,0,4,1,5,0.0
65,0,4,3,1,0.0
65,0,4,3,2,0.0
65,0,4,5,19,0.0
65,0,4,5,19,0.0
65,0,4,6,5,0.0
65,0,4,6,8,0.0
65,0,4,6,8,0.0
65,0,4,6,17,0.0
65,0,6,1,13,0.0
65,0,6,1,33,0.0
65,0,6,6,13,0.0
65,1,1,1,2,0.0
65,1,1,1,24,0.0
65,1,1,1,29,0.0
65,1,1,1,59,0.0
65,1,1,1,67,0.0
65,1,1,2,1,0.0
65,1,1,2,2,0.0
65,1,1,2,7,0.0
65,1,1,2,7,0.0
65,1,1,3,1,0.0
65,1,1,3,2,0.0
65,1,1,3,3,0.0
65,1,1,3,7,0.0
65,1,1,3,7,0.0
65,1,1,3,9,0.0
65,1,1,3,13,0.0
65,1,1,3,13,0.0
65,1,1,3,14,0.0
65,1,1,3,14,0.0
65,1,1,3,15,0.0
65,1,1,3,24,0.0
65,1,1,4,0,0.0
65,1,1,4,2,0.0
65,1,1,4,5,0.0
65,1,1,4,6,0.0
65,1,1,4,9,0.0
65,1,1,5,3,0.0
65,1,1,5,7,0.0
65,1,2,1,1,0.0
65,1,2,1,2,0.0
65,1,2,1,7,0.0
65,1,2,1,15,0.0
65,1,2,1,26,0.0
65,1,2,1,48,0.0
65,1,2,1,53,0.0
65,1,2,1,69,0.0
65,1,2,2,3,0.0
65,1,2,2,3,0.0
65,1,2,2,5,0.0
65,1,2,2,6,0.0
65,1,2,2,14,0.0
65,1,2,2,15,0.0
65,1,2,2,17,0.0
65,1,2,2,18,0.0
65,1,2,3,1,0.0
65,1,2,3,1,0.0
65,1,2,3,2,0.0
65,1,2,3,2,0.0
65,1,2,3,3,0.0
65,1,2,3,4,0.0
65,1,2,3,6,0.0
65,1,2,3,6,0.0
65,1,2,3,7,0.0
65,1,2,3,9,0.0
65,1,2,3,12,0.0
65,1,2,3,13,0.0
65,1,2,3,13,0.0
65,1,2,3,14,0.0
65,1,2,3,14,0.0
65,1,2,3,15,0.0
65,1,2,3,15,0.0
65,1,2,3,15,0.0
65,1,2,3,16,0.0
65,1,2,3,16,0.0
65,1,2,3,17,0.0
65,1,2,3,17,0.0
65,1,2,3,18,0.0
65,1,2,3,27,0.0
65,1,2,4,2,0.0
65,1,2,4,3,0.0
65,1,2,4,5,0.0
65,1,2,4,12,0.0
65,1,2,4,14,0.0
65,1,2,4,14,0.0
65,1,2,4,16,0.0
65,1,2,4,16,0.0
65,1,2,4,16,0.0
65,1,2,4,17,0.0
65,1,2,5,11,0.0
65,1,2,5,12,0.0
65,1,2,5,12,0.0
65,1,2,5,14,0.0
65,1,2,5,16,0.0
65,1,2,5,16,0.0
65,1,2,5,18,0.0
65,1,2,5,19,0.0
65,1,2,6,1,0.0
65,1,2,6,2,0.0
65,1,2,6,4,0.0
65,1,2,6,9,0.0
65,1,2,6,15,0.0
65,1,2,7,15,0.0
65,1,3,1,0,0.0
65,1,3,1,2,0.0
65,1,3,1,3,0.0
65,1,3,1,14,0.0
65,1,3,1,16,0.0
65,1,3,1,30,0.0
65,1,3,2,0,0.0
65,1,3,2,6,0.0
65,1,3,2,13,0.0
65,1,3,2,15,0.0
65,1,3,2,15,0.0
65,1,3,2,16,0.0
65,1,3,2,16,0.0
65,1,3,2,18,0.0
65,1,3,2,18,0.0
65,1,3,2,18,0.0
65,1,3,2,18,0.0
65,1,3,2,26,0.0
65,1,3,2,39,0.0
65,1,3,2,41,0.0
65,1,3,2,43,0.0
65,1,3,2,45,0.0
65,1,3,3,0,0.0
65,1,3,3,1,0.0
65,1,3,3,1,0.0
65,1,3,3,1,0.0
